imu_ax, imu_ay, kf_ax, kf_ay, kf_vx, kf_w, kf_x, kf_y, v, w, stamp, 
0.01669412851333618, 0.02487891912460327, 0.0015176480466669257, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1700251811415324564, 
0.00773167610168457, 0.010142803192138672, 0.0025111719944392796, 2.8825739005888784e-11, 3.4295199719219864e-05, 8.405181845240615e-07, -2.7436159775375865e-06, 0.0, 0.0, 1.0156261396332411e-06, 1700251811459340250, 
0.017349958419799805, -0.0060773491859436035, 0.0055635374908409975, 4.633455577785054e-11, 8.376221858835553e-05, 5.531677235718764e-07, -7.094546424123121e-06, -3.0368149552180457e-14, 0.0, 5.978570811748796e-07, 1700251811509188821, 
1.4341933727264404, -0.43791186809539795, 0.33965111107436796, -7.083368543482532e-08, 0.004403716601631894, -1.608497817697359e-05, -0.0004050099909699413, -1.2035812533412892e-11, 0.0, -1.1906338386324933e-06, 1700251811609168475, 
1.0277475118637085, 0.003131568431854248, 0.5113207885907154, -0.008121243231719723, 0.03824303355398945, -0.21235876124352404, -0.0002352585413877749, -3.315102983554474e-07, 0.0354118058396081, -0.25634533166885376, 1700251811718945926, 
0.6946832537651062, -0.6843381524085999, 0.5621746965571703, -0.11978693080580406, 0.17073279062168456, -0.7016047144173492, 0.005187904531116392, -2.9950745150961997e-05, 0.119871126144039, -0.790896475315094, 1700251811859150817, 
0.7793429493904114, -0.19862794876098633, 0.6170407962161368, -0.187258112624596, 0.1773797238749414, -1.0556906310025558, 0.02113030796804338, -0.0006306420830491053, 0.1613969103612671, -1.1278542280197144, 1700251811959123657, 
0.5233097076416016, -0.6509950160980225, 0.5963447641636864, -0.4630849963659716, 0.32966863318585754, -1.4046983842254044, 0.04012168169265339, -0.0027950127200246843, 0.2225860497501117, -1.4558641910552979, 1700251812055092056, 
0.055366694927215576, 0.02814614772796631, 0.4399736982407306, -0.19506011898624753, 0.12801429445864426, -1.5237370155507344, 0.06863191292870612, -0.009406102622805125, 0.24750168836622718, -1.5886644124984741, 1700251812170136682, 
-0.7583339810371399, -0.8573845624923706, 0.13005776296545712, -0.6255370464275118, 0.39383705854270085, -1.5883143367517547, 0.08331938477553329, -0.014930926019418351, 0.25945797068292986, -1.5867244005203247, 1700251812259156120, 
-0.03175705671310425, -0.5389976501464844, 0.08186633014256106, -0.49977197352863156, 0.3035732019757951, -1.6462980601577606, 0.11648811601293588, -0.034041820017048946, 0.2542074966383856, -1.6514544486999512, 1700251812359137096, 
-0.006132602691650391, 0.23275262117385864, 0.04644633378985696, -0.09847739442566031, 0.06185769609220937, -1.591999066354865, 0.1381538725684379, -0.05167718414691289, 0.26754700010696897, -1.6277801990509033, 1700251812455711716, 
0.30792170763015747, -0.6644175052642822, 0.12877123685598013, -0.5011613026421179, 0.3250437924246423, -1.541827022456694, 0.14397992316362893, -0.05823760935563768, 0.26268456016412467, -1.527732491493225, 1700251812570150935, 
0.08611088991165161, -0.9275113344192505, 0.12318466879905234, -0.6434289599523402, 0.4615158342235486, -1.3941644299915323, 0.1621903614150579, -0.08676939804161055, 0.2860537003646108, -1.3207834959030151, 1700251812659163357, 
-0.21134299039840698, -0.21603280305862427, 0.02510557964102686, -0.3351099137900244, 0.2979509377594925, -1.1247150833286748, 0.18037352344338378, -0.12780619979735489, 0.3111947582440117, -1.0853028297424316, 1700251812759108336, 
-0.4286491274833679, -0.0036742091178894043, -0.09996416747572781, -0.2228492093313276, 0.22927356362648887, -0.971979524400697, 0.18861545543513705, -0.1561064380538449, 0.3321008440563845, -0.9707872271537781, 1700251812856626605, 
0.03365933895111084, 0.02924966812133789, -0.06366311874063138, -0.201750206837342, 0.22984308787300184, -0.8777736529054014, 0.19258881253877003, -0.1789909222328478, 0.34349210361607035, -0.8846966028213501, 1700251812966133201, 
0.18098807334899902, -0.656528115272522, 0.011634988882544231, -0.36053910665792305, 0.4306923030791517, -0.8371152771487165, 0.1945964782053131, -0.20492736325240224, 0.34797057231711476, -0.79610675573349, 1700251813059170094, 
-0.13802528381347656, -0.038532555103302, -0.03375178460201134, -0.2185811410905103, 0.3198940996204687, -0.6832921937286154, 0.1941874920235144, -0.24650499442068877, 0.36439832820427215, -0.6861808896064758, 1700251813159087353, 
-0.7309736013412476, -0.04297459125518799, -0.2215908104779741, -0.1860944718093552, 0.29774752026397644, -0.6250076294317007, 0.19133332828065122, -0.27838166520635765, 0.3452027731907389, -0.6354405879974365, 1700251813256676204, 
-0.35509490966796875, 0.014705955982208252, -0.2574740754228488, -0.1407617756356229, 0.2742058582184045, -0.5133434294591416, 0.1866362504883328, -0.30798515188589115, 0.3219876948788236, -0.5128238797187805, 1700251813367160654, 
-0.0454784631729126, -0.06481164693832397, -0.19868590784532844, -0.1562056825289653, 0.2902029081152689, -0.5382636705588086, 0.18054447687522795, -0.3353707670233, 0.32143920020114847, -0.5560261607170105, 1700251813459172363, 
0.21266686916351318, -0.0787535309791565, -0.08784330300026069, -0.14921683100575153, 0.282078439418762, -0.5289905577796763, 0.17275079343372188, -0.3634150767773483, 0.3015563427473817, -0.5372908711433411, 1700251813560151603, 
-0.5877233743667603, -0.8697088956832886, -0.2143075010875636, -0.25714448074883944, 0.43634125474160274, -0.5893196619721828, 0.16282947119632377, -0.3931192428168853, 0.30850204371852546, -0.5145196914672852, 1700251813656922208, 
-0.9645767211914062, -1.199615240097046, -0.41042466787333975, -0.35945488499738015, 0.5236837018198633, -0.6863969295745342, 0.14597263570949787, -0.4357114907645971, 0.30010134638680636, -0.521685779094696, 1700251813749277770, 
-0.7886549830436707, -0.020116150379180908, -0.5215160202049525, -0.13878706062208393, 0.2751036735909503, -0.5044900302874379, 0.12516044205605084, -0.48012973950840926, 0.2578400632639157, -0.4849521219730377, 1700251813859183440, 
-1.2196998596191406, -0.5574225187301636, -0.7053768743282417, -0.16080363099224998, 0.2947247516688787, -0.5456061293858068, 0.11123155051468524, -0.505494997380436, 0.21307670859539504, -0.4999147057533264, 1700251813960132151, 
0.18350529670715332, -0.007340192794799805, -0.4695495090545394, -0.06167876669056723, 0.1705304113411723, -0.3616877846331431, 0.09624164610840713, -0.5295956390934429, 0.16340985310794953, -0.3279225528240204, 1700251814057757228, 
1.174997329711914, 0.23468565940856934, -0.0265074760814224, -0.0690158312034628, 0.16814590382288053, -0.41045205166675874, 0.08637454958834542, -0.5436589210819988, 0.22491546184168593, -0.4465837776660919, 1700251814168151934, 
-0.4638620615005493, -0.17980504035949707, -0.13932788121880768, -0.13351433388936582, 0.26153033360235134, -0.5105118479004817, 0.07513520162664131, -0.5587010764723453, 0.27218592782937007, -0.5266923308372498, 1700251814260193446, 
-1.1478245258331299, 0.3398892879486084, -0.4147659375676187, -0.06076132485819766, 0.13927096061726135, -0.4362813653966199, 0.05963810109942567, -0.5776973014781784, 0.2212590765135087, -0.4719837009906769, 1700251814361158814, 
-0.49423229694366455, -0.8077377080917358, -0.4274383048267042, -0.134925225960461, 0.28396748852920506, -0.4751432167791434, 0.04798103594722471, -0.5906197444836607, 0.17539316844950703, -0.436317503452301, 1700251814458202932, 
0.5630009770393372, -0.5016858577728271, -0.1606131705809259, -0.09851656608048237, 0.2683393465873648, -0.3671342549401631, 0.027859451102819063, -0.6109052691020862, 0.17312994497466114, -0.2872674763202667, 1700251814569174402, 
-0.20129209756851196, 0.45529836416244507, -0.17712987245446796, -0.04203410075992006, 0.13135297989762942, -0.32000873366313837, 0.009765381158815603, -0.6275934698536744, 0.19629658915449388, -0.3758396804332733, 1700251814659204067, 
0.39855194091796875, -0.37130796909332275, -0.016538913544153433, -0.08240660274443597, 0.24819788326523862, -0.3320197644730576, -0.001999844020865156, -0.637679820827567, 0.22706456480956547, -0.3156357705593109, 1700251814759174301, 
-0.15383338928222656, 0.5827077031135559, -0.05824144297260746, -0.03785986093312832, 0.14089378381066903, -0.2687120745085804, -0.019785613039875083, -0.6519876168109212, 0.22147059390349685, -0.3316861093044281, 1700251814859448435, 
0.1958909034729004, 0.3017345666885376, 0.011656677757051578, -0.04561151025932074, 0.17302912951059218, -0.26360596269733055, -0.03155841973347602, -0.6608449498643902, 0.22641334072554373, -0.28706714510917664, 1700251814969236193, 
0.11487573385238647, -0.06952673196792603, 0.04060919842035933, -0.04832400661450009, 0.20181486560897682, -0.23944721053467638, -0.046073528106681125, -0.6711797655110093, 0.20433752652181245, -0.23267748951911926, 1700251815059195338, 
-0.6130551695823669, -0.14276576042175293, -0.13445424930774963, -0.04227777711164431, 0.21048431821303687, -0.20085951044036365, -0.0631168495616052, -0.682697928765358, 0.202441566502369, -0.18275079131126404, 1700251815159181422, 
-0.19484776258468628, -0.184279203414917, -0.15071825976377795, -0.03643411443594327, 0.19553898016328708, -0.18632660559811934, -0.08084057950242061, -0.6940553683153313, 0.18062774582445576, -0.16772498190402985, 1700251815259474858, 
0.2825121283531189, 0.00223386287689209, -0.03520841425781847, -0.028467854220172645, 0.1662437332888223, -0.1712416682240541, -0.09711635655102803, -0.7040156395470288, 0.16411599094767856, -0.1710553914308548, 1700251815369177279, 
0.30727291107177734, -0.3079882860183716, 0.0589553680866321, -0.03965399328172447, 0.2131814513496287, -0.1860105231045165, -0.11219809390319459, -0.7128751954542792, 0.19898894391249464, -0.1667414903640747, 1700251815459210800, 
0.22217267751693726, -0.12725681066513062, 0.1020812400875554, -0.038051325357491415, 0.20522191868087672, -0.18541550338325127, -0.1304540406742539, -0.7231808896555593, 0.19331248639383095, -0.1757766455411911, 1700251815559190280, 
-0.07498633861541748, -0.11861425638198853, 0.05351041254119421, -0.030272496397417, 0.19180978027396153, -0.15782561428399977, -0.14816017705932719, -0.7327590041071405, 0.1795117448639833, -0.1429774910211563, 1700251815660338187, 
-0.14559948444366455, -0.08096712827682495, -9.459454555714453e-05, -0.02830327523706378, 0.19250828001173323, -0.1470236772950167, -0.1651907061404316, -0.7415800345853768, 0.18830588490910843, -0.13972796499729156, 1700251815769224808, 
0.04831641912460327, -0.12932199239730835, 0.012118269558900593, -0.023402624797103543, 0.17586597824895234, -0.1330707907812349, -0.18210420331745647, -0.7500016042678372, 0.16440203949939458, -0.11994821578264236, 1700251815860219286, 
-0.26345348358154297, 0.06362658739089966, -0.06270593907937916, -0.016977995471643283, 0.15690649448831012, -0.10820454262910183, -0.19770196117298325, -0.7574983390515213, 0.15933995974277396, -0.1100795716047287, 1700251815959187300, 
0.26116591691970825, 0.022990047931671143, 0.02448297482947817, -0.018477240863743364, 0.15810882598382156, -0.1168640697239384, -0.21193937372439559, -0.7641031247683351, 0.16040071981513668, -0.12191576510667801, 1700251816060298962, 
-0.07304543256759644, -0.2597709894180298, -0.0009386969303517151, -0.023869624212723945, 0.1763664995401737, -0.1353410328773169, -0.22668363014292228, -0.7707566131482463, 0.16627521698887598, -0.12050312012434006, 1700251816169191512, 
-0.32079386711120605, 0.08444660902023315, -0.08799429313949177, -0.017192374594983354, 0.14835152992731965, -0.1158894323732707, -0.24245617437508934, -0.7776514482321175, 0.1509087789808265, -0.12076132744550705, 1700251816259284436, 
-0.05481010675430298, -0.2417997121810913, -0.07827922825757344, -0.0111113300390924, 0.15727835858516875, -0.07064754578472687, -0.25645519712905207, -0.7835508234788215, 0.1474199985829401, -0.04418144002556801, 1700251816359157736, 
0.23402178287506104, -0.08820706605911255, 0.0052790247258457795, -0.011400349946784401, 0.1454821758132207, -0.0783625202404238, -0.2708083107152172, -0.7894099314535119, 0.14051532595853883, -0.07392843812704086, 1700251816460238338, 
0.034085214138031006, -0.13464808464050293, 0.0128683791474365, -0.011065530204264427, 0.1430883073603018, -0.07733357398938966, -0.28424713865846757, -0.7947884671390304, 0.13751120946965834, -0.06812985241413116, 1700251816569184344, 
0.3258812427520752, -0.05930739641189575, 0.09654133261459014, -0.009820701105695962, 0.1387592458001174, -0.07077511159034891, -0.2973338019922479, -0.7999038253932279, 0.13424259191631743, -0.06587086617946625, 1700251816660187229, 
0.08333677053451538, 0.03393656015396118, 0.09252020522685944, -0.012188953680286201, 0.1379960789326827, -0.08832826102422969, -0.31009872131440075, -0.8047849288083345, 0.13754686925009296, -0.09516842663288116, 1700251816759171376, 
-0.30563610792160034, 0.05906820297241211, -0.014697062239196937, -0.008995828566442815, 0.13740157268323824, -0.06547107424440875, -0.32300544794671693, -0.8096180336912154, 0.14021243720648735, -0.06542487442493439, 1700251816869605757, 
-0.061528921127319336, -0.1690809726715088, -0.027384250886724762, -0.009202347102786692, 0.1331227490207281, -0.0691267808881698, -0.33588044934729105, -0.8143109360198084, 0.12752758338296954, -0.05890178307890892, 1700251816969185354, 
0.12228631973266602, -0.13275128602981567, 0.012413943661676557, -0.00232216166546488, 0.12313619115771875, -0.018858482170286912, -0.34821639740439997, -0.8187158529014549, 0.11642057218825624, 0.00028278990066610277, 1700251817060176183, 
0.0541844367980957, -0.2554371953010559, 0.023902368336278797, -0.01045413781432315, 0.13060654874565447, -0.08004298340875482, -0.3599365164037238, -0.8228185711237611, 0.12939092608580857, -0.07762058824300766, 1700251817159221990, 
-0.22384917736053467, -0.2877112030982971, -0.04244223280080612, -0.010372093924131544, 0.13490899940347367, -0.07688214996770987, -0.37242013867092355, -0.8271509788208957, 0.1253465484103407, -0.05811668932437897, 1700251817260186034, 
0.008847177028656006, 0.21048271656036377, -0.029250927726587134, -0.0040248636371990045, 0.11850170205352943, -0.0339646061402637, -0.3849444630273829, -0.8313856854822577, 0.12397187698555516, -0.039485201239585876, 1700251817369543370, 
-0.043227553367614746, 0.21597599983215332, -0.032810298165209396, -0.0025595057798186364, 0.11966218667505531, -0.021389428448011047, -0.39628289630434954, -0.8351329991624521, 0.12427775474601559, -0.03173151984810829, 1700251817460539200, 
0.133650541305542, 0.246834397315979, 0.011931657771832534, -0.0007496118776437657, 0.11869517277009184, -0.00631543693100086, -0.4076299410929914, -0.8388422596279315, 0.1210504594350128, -0.018002701923251152, 1700251817559588750, 
-0.29325783252716064, 0.30171990394592285, -0.07027335536241786, -0.0034468554123987566, 0.11185251101493957, -0.030816075393590207, -0.41889403347040843, -0.8425027960067301, 0.1125709316052573, -0.05401625111699104, 1700251817660209865, 
