x, y, theta, stamp, 
3.815250909976232e-06, -2.507968760719092e-08, 1.954694048593055e-06, 712708000000, 
3.8058712564024353e-06, -2.509711581244739e-08, 1.9576467323419364e-06, 712810000000, 
3.761698850371935e-06, -2.511348031208246e-08, 1.9603034538238618e-06, 712912000000, 
3.79408482435911e-06, -2.516307234073856e-08, 1.9637407868057857e-06, 713014000000, 
3.863289941730622e-06, -2.5172736450941e-08, 1.9675264103852815e-06, 713116000000, 
3.841871108706683e-06, -2.5194446460174852e-08, 1.9703919546392092e-06, 713218000000, 
3.7934142492287966e-06, -2.5216014035632353e-08, 1.973019682159091e-06, 713320000000, 
3.812637078453381e-06, -2.5177850571085138e-08, 1.976305618438992e-06, 713422000000, 
3.8761851219055205e-06, -2.5148189001742382e-08, 1.9800671253559495e-06, 713524000000, 
3.842732013484945e-06, -2.5178930304640426e-08, 1.982785906058491e-06, 713626000000, 
3.846485222661686e-06, -2.526371117807426e-08, 1.985942245869375e-06, 713728000000, 
3.886431187121837e-06, -2.528729884170948e-08, 1.9894509550502822e-06, 713830000000, 
3.859684409673237e-06, -2.521396381778265e-08, 1.9922587966200146e-06, 713932000000, 
3.883401381726875e-06, -2.529937960258046e-08, 1.995580500843386e-06, 714034000000, 
3.907083096193132e-06, -2.5327160704823594e-08, 1.998919677394835e-06, 714136000000, 
3.877515262273977e-06, -2.5345869299934934e-08, 2.0017428320960283e-06, 714238000000, 
3.898132763108095e-06, -2.534085949658983e-08, 2.0039735673381996e-06, 714306000000, 
3.920891059383586e-06, -2.536870747594884e-08, 2.0073154904109955e-06, 714408000000, 
3.896308119357368e-06, -2.5385705609625985e-08, 2.0101711319648055e-06, 714510000000, 
3.930380716858578e-06, -2.535900466311467e-08, 2.013634676431121e-06, 714612000000, 
3.921547204265065e-06, -2.5422444872218708e-08, 2.0165793990951703e-06, 714714000000, 
3.9195028633635646e-06, -2.542401989824714e-08, 2.0196793776105273e-06, 714816000000, 
3.955334295883101e-06, -2.544875310067834e-08, 2.023153885617784e-06, 714918000000, 
3.924533830171597e-06, -2.537623434228119e-08, 2.025929893882223e-06, 715020000000, 
3.9442540315651415e-06, -2.5462223577853343e-08, 2.0292148882790607e-06, 715122000000, 
3.963992434531259e-06, -2.5490502112603925e-08, 2.032515920969599e-06, 715224000000, 
3.936428803516357e-06, -2.5507638672806528e-08, 2.035339616292038e-06, 715326000000, 
