Path_x,Path_y
4.78,1.4800000000000022
4.730000000000001,1.4300000000000015
4.680000000000001,1.3800000000000008
4.630000000000002,1.3300000000000018
4.580000000000001,1.2800000000000011
4.53,1.2300000000000022
4.480000000000001,1.1800000000000015
4.430000000000001,1.1300000000000008
4.380000000000002,1.0800000000000018
4.330000000000001,1.0300000000000011
4.28,1.0300000000000011
4.230000000000001,1.0300000000000011
4.180000000000001,1.0300000000000011
4.13,0.9800000000000022
4.080000000000001,0.9800000000000022
4.03,0.9300000000000015
3.9800000000000013,0.8800000000000008
3.9300000000000006,0.8300000000000018
3.88,0.7800000000000011
3.88,0.7300000000000022
3.830000000000001,0.6800000000000015
3.830000000000001,0.6300000000000008
3.830000000000001,0.5800000000000018
3.830000000000001,0.5300000000000011
3.830000000000001,0.4800000000000022
3.830000000000001,0.4300000000000015
3.830000000000001,0.3800000000000008
3.830000000000001,0.33000000000000185
3.830000000000001,0.28000000000000114
3.830000000000001,0.23000000000000043
3.830000000000001,0.1800000000000015
3.830000000000001,0.13000000000000078
3.830000000000001,0.08000000000000185
3.830000000000001,0.030000000000001137
3.830000000000001,-0.019999999999999574
3.830000000000001,-0.06999999999999851
3.830000000000001,-0.11999999999999922
3.88,-0.16999999999999815
