imu_ax, imu_ay, kf_ax, kf_ay, kf_vx, kf_w, kf_x, kf_y, stamp, 
0.004526257514953613, 0.012030601501464844, 0.0022631287574768066, 0.0, 0.0, 0.0, 0.0, 0.0, 1700248599119810986, 
0.012711942195892334, -0.012041449546813965, 0.008528940070170563, -2.4937539281632304e-10, 0.00017383751777795176, -1.4345314866659465e-06, -8.691875888897587e-06, 0.0, 1700248599280396721, 
-0.0009742975234985352, 0.015534460544586182, 0.0026732163442710786, 8.077136042411913e-10, 0.00029887062721572013, 2.7025526454903053e-06, -1.6660119699417407e-05, 1.0652809574208891e-12, 1700248599326463346, 
-1.3077260255813599, 0.8532341122627258, -0.8062680897463158, -2.9073321579004928e-06, -0.013446327767914056, 0.00021621755828666003, 0.0010792111226498816, 1.239443408898299e-10, 1700248599521406093, 
0.12392657995223999, 0.11327511072158813, -0.23061190138526222, -0.009925632025353556, -0.01767007447487949, 0.5617198750047288, 0.0028441175993063903, -1.6321158322939145e-05, 1700248599630017971, 
-0.3769077658653259, -0.0040184855461120605, -0.32025632141632904, 0.00013605577251475106, 0.00014842435584443148, 0.9166674279345073, 0.003804853223713267, -3.842238244717024e-05, 1700248599725943122, 
0.31234878301620483, -0.13695287704467773, 0.07022213497041402, -0.04098210607958372, -0.04061304048700738, 1.009087366721396, 0.00238003053510509, -0.00012494802326941214, 1700248599820513024, 
0.06992906332015991, 0.04848998785018921, 0.07118688015275913, 0.026922604031703823, 0.027660013415734673, 0.9733402376583314, 0.0010580485549423224, -0.0005281497204360062, 1700248599921521814, 
0.18752658367156982, 0.2697041630744934, 0.1448748746711187, 0.12876041113211056, 0.1317210080950658, 0.9775237298455952, 0.007155109571962125, 0.0012532563621016576, 1700248600030093650, 
-0.22498762607574463, 0.022314906120300293, -0.08493127461963174, 0.0710967960152292, 0.07137727364400887, 0.9960704911457036, 0.017011120687215702, 0.005560858723993197, 1700248600127260278, 
0.20617246627807617, 0.05420452356338501, 0.09487199145986386, 0.0674574383867749, 0.065380352672362, 1.031769264458112, 0.02301119201368377, 0.008916774584030524, 1700248600219790204, 
0.46600574254989624, 0.2550365924835205, 0.32552756644759717, 0.1628101194062952, 0.15257731658800497, 1.0670663441140549, 0.030409980338427945, 0.013976041009557589, 1700248600321561036, 
-0.1764146089553833, -0.364141583442688, 0.011004949929226904, -0.05965609805890138, -0.0540342707396238, 1.1040418838327182, 0.035588157589176106, 0.01883982422985547, 1700248600430066103, 
-0.16383123397827148, 0.8434125781059265, -0.0891185693397776, 0.45902963239773487, 0.34967485982359103, 1.312732727280745, 0.04157214092771272, 0.02451493260085922, 1700248600527198672, 
0.04270416498184204, -0.6333584785461426, -0.016614594436459587, -0.14661374593282758, -0.11737896845326079, 1.2490631657851705, 0.05247559904781682, 0.04054097197308837, 1700248600620481436, 
0.219122052192688, 0.2880222201347351, 0.13325009390830583, 0.10686324634384017, 0.10543989846318011, 1.0134991393334574, 0.05090141152598143, 0.03693635955245035, 1700248600717403909, 
0.6062368750572205, 0.5033650398254395, 0.428209639355909, 0.3262302950813071, 0.2664689119168797, 1.2242715021971076, 0.05640605196551002, 0.050281799357430275, 1700248600830225316, 
-0.2296137809753418, -0.004633665084838867, 0.018349235427219057, 0.15407204027016436, 0.11786298604353246, 1.307213107711849, 0.06179858203104663, 0.07011665535606885, 1700248600927195431, 
-0.4465981721878052, -0.6328414678573608, -0.2743192499573642, -0.18548009227514697, -0.16070418254034557, 1.1541709079574285, 0.06218074016750956, 0.07404800210036204, 1700248601020446115, 
0.7706236839294434, 0.8008221387863159, 0.3803937657230713, 0.28111025128025624, 0.29307319303648316, 0.9591810440515529, 0.06263033565255849, 0.07203700266302274, 1700248601117734591, 
-0.2239035964012146, -0.4990147352218628, 0.00031264892874238726, -0.022075909719470578, -0.023974671890939103, 0.9208013281639055, 0.06096303513945644, 0.09058920911394595, 1700248601230238305, 
0.22697383165359497, 0.5511820316314697, 0.14564896611644276, 0.24657718618175592, 0.2569665287625559, 0.9595692768593999, 0.06000236264066546, 0.09786629659897216, 1700248601328197536, 
-0.09406065940856934, 0.17865878343582153, -0.0036659833645396878, 0.19803687005331647, 0.20280699509348754, 0.9764794846549932, 0.053898919373080445, 0.1203554919351825, 1700248601419971402, 
0.7024873495101929, 0.3815302848815918, 0.4335342156538784, 0.26940174690461505, 0.2630299652513891, 1.0242245466106348, 0.04626118261452362, 0.14066772958090937, 1700248601518674867, 
0.11342674493789673, 0.04304772615432739, 0.23316349807874207, 0.1665057841554406, 0.16406581331723574, 1.014871902859415, 0.03666573966316958, 0.15969890931738517, 1700248601631226626, 
-0.2667582631111145, -0.041995227336883545, -0.07709093912507034, 0.10482357862555959, 0.106246752822785, 0.9866050099469937, 0.029138463417471477, 0.17159248922513784, 1700248601729212637, 
0.09542262554168701, 0.04433995485305786, 0.029832578261048848, 0.11993925387864705, 0.11908932945960381, 1.007136864594838, 0.022306509361824232, 0.18035248777833246, 1700248601820510643, 
-0.07597708702087402, 0.3385951519012451, -0.03337210389672862, 0.24084661942226274, 0.2331439172062836, 1.0330384009511338, 0.011372808908437497, 0.19202797825922924, 1700248601919002221, 
-0.6850855350494385, -0.023971855640411377, -0.43773449284489213, 0.12187614682716287, 0.1291636518211119, 0.9435792895973395, -0.0042338659383873625, 0.20539758938666194, 1700248602033215931, 
1.3512152433395386, 0.40203213691711426, 0.6700926904504185, 0.2141486796765589, 0.25500023444303044, 0.8397979717324606, -0.018747099026028294, 0.21572187562217082, 1700248602129208196, 
-0.13756191730499268, 0.5671817064285278, 0.17254766333327543, 0.3680763375834475, 0.38079556460288566, 0.966598279492298, -0.04301951790802574, 0.22968322915758635, 1700248602222484759, 
-0.24010908603668213, -0.07405555248260498, -0.08606442527507097, 0.18166228208669566, 0.19560317038820613, 0.9287287201232857, -0.07086118026810283, 0.2422397982005201, 1700248602319866019, 
0.2974887490272522, -0.033274948596954346, 0.15009545689867998, 0.14572528653106817, 0.14967748761398758, 0.9735952203239008, -0.08733027039663961, 0.24780451507064838, 1700248602410025269, 
0.2763242721557617, 0.13270282745361328, 0.2288314670135025, 0.20369398481147616, 0.20626577049138256, 0.9875316894617091, -0.10323113358620613, 0.25172026782678236, 1700248602530232256, 
0.007185041904449463, 0.535888671875, 0.0946145699701518, 0.37755853893107344, 0.36729586372118905, 1.0279411673899892, -0.1288431757702353, 0.2555514416845781, 1700248602621379607, 
0.5991740822792053, 0.8557284474372864, 0.4090438580378377, 0.5641675601989712, 0.5267455762685507, 1.071043755498654, -0.17042660937186682, 0.25735809198549386, 1700248602720121288, 
0.23535799980163574, -0.357232928276062, 0.2938851385687828, 0.14312597729611284, 0.16042169956032898, 0.8921858931078597, -0.2094429424264501, 0.25456140092612817, 1700248602830228243, 
0.536577045917511, 0.30293339490890503, 0.4457626766435404, 0.27477589141768655, 0.2930720688225969, 0.9375710640784898, -0.22833517705465928, 0.2515144356750497, 1700248602930190952, 
-0.5094544291496277, 0.08956921100616455, -0.1456311838439983, 0.22833807252131816, 0.25538814716189995, 0.8940824977933147, -0.25481287824745, 0.24467587002540855, 1700248603020357594, 
-0.20462512969970703, 0.5584700107574463, -0.17907496647378285, 0.3750735747334816, 0.39710969330822476, 0.9445087366385705, -0.2843700044794574, 0.23421236109393884, 1700248603119913148, 
-0.09321480989456177, 0.2711328864097595, -0.1267908486836573, 0.30685173813855265, 0.34158945333084473, 0.8983056565313594, -0.31917912844022056, 0.21796096063795936, 1700248603230537485, 
-0.07743817567825317, 0.41565144062042236, -0.09544028998424403, 0.3358977014969174, 0.37548808205112255, 0.8945628837593441, -0.35027485553004517, 0.19987378169399295, 1700248603331236154, 
-0.2558712959289551, 0.3576764464378357, -0.19449607796577423, 0.3293360782811318, 0.36609718559929894, 0.8995864793169895, -0.3809854782864044, 0.17803575454487586, 1700248603420395835, 
0.18183237314224243, 0.09753960371017456, 0.0365694973018901, 0.23685999722019124, 0.2788768756636747, 0.8493353801978341, -0.40667814085455667, 0.15595475407576787, 1700248603519802653, 
-0.0024780631065368652, -0.3649277687072754, 0.009181841358528123, 0.08553117722716191, 0.11102133549083643, 0.7704030657622701, -0.42170169216124637, 0.14039507361253728, 1700248603630241653, 
0.04820376634597778, 1.1905814409255981, 0.04206128591010813, 0.49631795771987935, 0.5794341627853354, 0.8565562571148426, -0.44119691347989065, 0.11791470036997054, 1700248603730243407, 
0.48762059211730957, 0.0653986930847168, 0.31285939310837096, 0.2680821039944253, 0.35152795641627244, 0.7626195843068816, -0.4686498111368845, 0.078602700022586, 1700248603821652997, 
-0.23607033491134644, 0.06768357753753662, -0.02773142480072316, 0.2183089544688856, 0.2957879953629242, 0.7380588728796318, -0.48501452915405063, 0.05078929930616069, 1700248603920439513, 
-0.5394462943077087, 0.33565449714660645, -0.3425827721796109, 0.27378406832070534, 0.35255914334832855, 0.7765620988311926, -0.49945347769098386, 0.0216993967270196, 1700248604030239891, 
-0.10653769969940186, -0.2497672438621521, -0.1993498403403503, 0.12409512441319547, 0.18416069239048424, 0.67384153916011, -0.5104594943144212, -0.005883084492720671, 1700248604130241202, 
0.3041030168533325, 1.3993654251098633, 0.12068757807391012, 0.5258563353480851, 0.6573893687827783, 0.7999160928351492, -0.5228667613619971, -0.04266412402192428, 1700248604220400408, 
0.29531610012054443, -0.48412197828292847, 0.22075317932740046, 0.13446479215650503, 0.2493386158914379, 0.5392858690410435, -0.5339535695041198, -0.08900247913084514, 1700248604320202673, 
-0.28875023126602173, 1.2632397413253784, -0.08767431501411077, 0.46273560650224405, 0.595901817446899, 0.776529946635846, -0.5406687792666665, -0.12633179748343012, 1700248604430239672, 
0.28286194801330566, -0.36008840799331665, 0.134963419548337, 0.14607254673871609, 0.24857976711927565, 0.5876284640198666, -0.5451568408316088, -0.16995340630624148, 1700248604530249008, 
0.4217527508735657, 0.45628994703292847, 0.3144981783605224, 0.2614343160603553, 0.39208860804883616, 0.6667735575418519, -0.5464127434642851, -0.1997278131907014, 1700248604620411636, 
0.305289089679718, 1.1382991075515747, 0.31289021686955293, 0.5323082041977444, 0.6455117030622595, 0.8246298272711615, -0.5454404612852455, -0.2486181422731278, 1700248604720267374, 
0.34638655185699463, 0.2365812063217163, 0.32955221915513766, 0.33095014895427116, 0.4580019468349398, 0.72259550694343, -0.5399422522956349, -0.3030638479304515, 1700248604830455700, 
0.18135201930999756, -0.1416536569595337, 0.23422407662766037, 0.17452914594638844, 0.28993734811317184, 0.6019546880806267, -0.5331591521174285, -0.3405582109119301, 1700248604931447418, 
0.5385754108428955, 0.41961729526519775, 0.4239472802702037, 0.2702800404061392, 0.40867535952870954, 0.6613563409299501, -0.5253985931166585, -0.3720513190386213, 1700248605020413359, 
-0.06615346670150757, -0.09216135740280151, 0.11853660438020402, 0.17377023149337698, 0.29940775141206155, 0.5803798688372124, -0.5148712520723926, -0.4051845097521379, 1700248605119754746, 
0.16064488887786865, 1.2502049207687378, 0.15044619735138148, 0.4785695041457109, 0.6317344685333721, 0.7575485080887745, -0.49930791361422533, -0.4463191120645294, 1700248605230270826, 
0.5064314603805542, 0.281266987323761, 0.36711692825955583, 0.3157266631686545, 0.4739399919992351, 0.6661743437957522, -0.4761458637003303, -0.4959380306842582, 1700248605331233632, 
-0.4420207142829895, 0.22958314418792725, -0.1342679429834474, 0.2617566222517754, 0.41641308820054546, 0.6285984510787346, -0.45466039881544423, -0.5347304896749073, 1700248605420415193, 
0.11723470687866211, 0.05841928720474243, 0.01988571549121071, 0.19723898940846482, 0.34195020288776357, 0.5768061774573753, -0.4336174329986485, -0.5674238104276754, 1700248605520152275, 
-0.7668974995613098, 0.48624473810195923, -0.4643170869048522, 0.27235806492031556, 0.4323297935555001, 0.6299775518139296, -0.41067712654373534, -0.5990646570761031, 1700248605630389210, 
0.6605470180511475, 0.5864148736000061, 0.23215216975786046, 0.32198438658573136, 0.4895666137120791, 0.6576926971067819, -0.38092347410200045, -0.6350711843634693, 1700248605731267146, 
-0.11941111087799072, 0.10145586729049683, 0.012828890753878719, 0.22378020685233202, 0.39165122602427915, 0.5713762449411035, -0.35067858072310243, -0.6671733345269891, 1700248605820271425, 
0.018983125686645508, -0.10621625185012817, 0.014897101093071949, 0.15462851386087959, 0.2992272129950069, 0.5167595297004616, -0.3250760550421573, -0.6911063367159974, 1700248605920498394, 
