imu_ax, imu_ay, kf_ax, kf_ay, kf_vx, kf_w, kf_x, kf_y, stamp, 
0.005584776401519775, -0.003413856029510498, 0.001861592133839925, 0.0, 0.0, 0.0, 0.0, 0.0, 1700248027329101841, 
0.018130004405975342, -0.012347757816314697, 0.009251552429661969, 0.0, 0.00026249053317301544, 0.0, -8.749684439100518e-06, 0.0, 1700248027379037470, 
-0.012346327304840088, 0.014485597610473633, -0.001303552575730723, 5.457124138168535e-10, 0.0002938752060823535, 1.8569528919834322e-06, -8.527218186669508e-06, 9.284429613217223e-13, 1700248027421124112, 
0.023287475109100342, -0.021344244480133057, 0.010902143840224636, -1.0350049186239433e-09, 0.0004738978963183152, -2.184025138463022e-06, -7.136274433812654e-06, -1.011667498827333e-12, 1700248027471467162, 
0.03053683042526245, -0.002687811851501465, 0.020665850888090337, -1.905734677843712e-09, 0.0011018657108039817, -1.7295525753797926e-06, -5.265202680802792e-05, -3.4605409954540144e-12, 1700248027520720008, 
-0.008447468280792236, -0.009549915790557861, 0.006083196498500381, -6.723213038585858e-09, 0.001097752545623261, -6.124525117606246e-06, -5.4745242919563905e-05, -3.756169339412194e-11, 1700248027618783033, 
-0.015966832637786865, -0.041261494159698486, -0.004952935481717307, -1.2466555066787493e-08, 0.0004849307422622937, -2.5707908326514122e-05, 3.979611744194022e-06, -2.52148842684255e-10, 1700248027711234212, 
0.23164218664169312, 0.07665014266967773, 0.11316952882179022, 1.311065478906941e-06, 0.003939187337484992, 0.00033282638437399177, -0.0003076848385801165, 2.0289267547164033e-09, 1700248027821626419, 
-0.023008286952972412, 0.04826223850250244, 0.04545586960313962, 0.008223543185129523, 0.021334795092858412, 0.3854521756284532, 0.0011245355805706257, 8.783785680131511e-06, 1700248027923366491, 
0.10320097208023071, 0.09715545177459717, 0.0752127123083924, 0.042352845902640886, 0.05492989245699066, 0.77103456803238, 0.0059397841929292, 0.00018958984811864055, 1700248028019483826, 
