e, e_dot, e_int, stamp, 
0.8618499926612891, 0.013172055429599242, 0.17185775325338548, 34170000000, 
0.8620127867867268, 0.01298285559881022, 0.17213204730367332, 34238000000, 
0.8659826866509578, 0.013775646632228819, 0.17265636440659823, 34340000000, 
0.8697657628493831, 0.025843253542187822, 0.17318408241913782, 34442000000, 
0.8699274851007529, 0.013149328165983723, 0.17371172897340625, 34510000000, 
0.8737610962951662, 0.013317778152610224, 0.17423028961635345, 34612000000, 
0.8777492848235194, 0.026072665742555106, 0.17476252441462925, 34714000000, 
0.877962785393159, 0.01400563032664263, 0.17529821110078964, 34782000000, 
0.8818239895491755, 0.013582349085520251, 0.1758357373177236, 34884000000, 
0.8858635252295677, 0.0263357994546957, 0.1763766866781268, 34986000000, 
0.8860850025685948, 0.014203376731397599, 0.17691816782315586, 35054000000, 
0.8941617933006516, 0.027660893570279715, 0.17774068807325427, 35156000000, 
0.8942551069676802, 0.027233681330284625, 0.1783001268557951, 35224000000, 
0.8984437069521615, 0.014273045505032908, 0.1791240404813662, 35326000000, 
0.8983659148437787, 0.013702692920328404, 0.17940431525090803, 35394000000, 
0.9026041947234057, 0.013868292570814086, 0.17996092110128972, 35496000000, 
0.9067493241179134, 0.02794469758044908, 0.18051462891233983, 35564000000, 
0.9110036012689561, 0.027998021818501268, 0.181357141340685, 35666000000, 
0.91523393429246, 0.028282033915155342, 0.18219912397862195, 35734000000, 
0.9152196422900659, 0.014053470070366133, 0.18276381185676546, 35836000000, 
0.9237244942612342, 0.028301866562580418, 0.183611871389584, 35938000000, 
0.9280155018083861, 0.04265286506106728, 0.18446397589064575, 36040000000, 
0.9324204342625608, 0.028986466671088913, 0.18561069535547875, 36108000000, 
0.9367512274528342, 0.02911908548149378, 0.18647914423491874, 36210000000, 
0.9411617604254697, 0.02913775387636301, 0.18735556147605767, 36312000000, 
0.941368009133352, 0.015389272268392373, 0.18795206646744372, 36380000000, 
0.9501287631940915, 0.02989000922873908, 0.18884390218352753, 36482000000, 
0.9545565956087954, 0.0439619549181447, 0.18973689119574924, 36584000000, 
0.9547553810262804, 0.015422059440629946, 0.1906293826552778, 36652000000, 
0.9636895962331963, 0.03044333541466974, 0.19153343819121812, 36754000000, 
0.9682031510075303, 0.044825899937499525, 0.19244320855113378, 36856000000, 
0.9683986135082749, 0.015696724250262212, 0.19335275738326677, 36924000000, 
0.9774972345426364, 0.030980278450353598, 0.19427326660389613, 37026000000, 
0.9929376033436609, 0.0817966327846198, 0.19592223009297147, 37128000000, 
0.9949906752945441, 0.058311469173025765, 0.19769503421205611, 37196000000, 
1.0000159610714514, 0.023594525759301765, 0.19919628264731043, 37298000000, 
1.0093936414101632, 0.048009887052063625, 0.20029335185174393, 37400000000, 
1.0140369942735394, 0.04673677734029343, 0.2015631064503436, 37502000000, 
1.018667106020487, 0.03091154870107952, 0.20280651611361264, 37570000000, 
1.0353798629684485, 0.07114289564969696, 0.20453893088416497, 37672000000, 
1.035938786073812, 0.05757226684441674, 0.20599905033751653, 37740000000, 
1.0319906324019634, -0.011297435221617006, 0.2068872854296149, 37842000000, 
1.0275854703398555, -0.0278443857798553, 0.20636765925437536, 37944000000, 
1.0280419560501273, -0.013162254506120519, 0.2058412039194631, 38046000000, 
1.0313741056765204, 0.01262878445554986, 0.20580010213776687, 38114000000, 
1.05054645517645, 0.07501499708774266, 0.2073308344602065, 38216000000, 
1.0543872254852042, 0.07671039936227937, 0.20908718575587829, 38318000000, 
0.9413314595233279, -0.36404998551040735, 0.20308434267899877, 38386000000, 
0.9323201753689996, -0.40689016705401554, 0.19520259069183546, 38488000000, 
0.9273718966580735, -0.0465318762175145, 0.18673490210336005, 38590000000, 
0.9125728628051422, -0.06582437521285807, 0.18481766232214766, 38658000000, 
0.893299139943576, -0.11357585571499167, 0.18221625996045276, 38760000000, 
0.8717728800414069, -0.13599994254578437, 0.178509658852675, 38862000000, 
0.8555222924618908, -0.12592282493895066, 0.17470628749645825, 38930000000, 
0.8358068625154811, -0.11988672508641922, 0.17087346900125192, 39032000000, 
0.8152113716839209, -0.13436973592656645, 0.1671027017774195, 39134000000, 
0.7946774103907692, -0.13709817374903954, 0.1630463763060114, 39236000000, 
0.7804612367222481, -0.11583378320557595, 0.15935666791979586, 39304000000, 
0.5388229108016582, -0.8528483319637034, 0.14093077052764502, 39406000000, 
0.5179152568616173, -0.8751532662021025, 0.12247996029236825, 39474000000, 
0.48853552799233757, -0.16762460936440218, 0.10301824637704086, 39576000000, 
0.45961957616920734, -0.1943189356413666, 0.09773802406821082, 39678000000, 
0.43244723760340864, -0.18696096796309644, 0.09204015611766357, 39780000000, 
0.4317199727575758, -0.09299867803877186, 0.08825245243534612, 39848000000, 
0.44844689526296955, 0.053332192198536355, 0.08750760704159694, 39950000000, 
0.43373762483299083, 0.006725506918050146, 0.08759363285690241, 40018000000, 
0.42893043911189466, -0.0650548538369163, 0.08740766394719034, 40120000000, 
0.42126530101434223, -0.04157441272882867, 0.08559555766394851, 40222000000, 
0.14018924848646586, -0.962470635418096, 0.06602566590751352, 40290000000, 
0.11296599011178043, -1.027664369675206, 0.044961369307505904, 40392000000, 
0.08333172679702139, -0.18952507229814822, 0.02243246435968451, 40494000000, 
0.06419025968348491, -0.16258576809431843, 0.01736586510615245, 40562000000, 
0.041576293974434186, -0.13918477607529067, 0.012606552030329366, 40664000000, 
0.09947131137369969, 0.11760350563404927, 0.013682524335441253, 40766000000, 
0.13800869447289088, 0.32144133499485567, 0.01860375332140165, 40834000000, 
0.15918810759549418, 0.19905598740598163, 0.02644454089613898, 40936000000, 
-0.31724451822251987, -1.5175107089847024, -0.001336514410275654, 41038000000, 
-0.3231394588827401, -1.6077585549274473, -0.03207972463398438, 41106000000, 
-0.3576631251509771, -0.13472868976152408, -0.06653647348374914, 41208000000, 
-0.40940389164305957, -0.28754810920106494, -0.07268043171178512, 41310000000, 
-0.4417295045929901, -0.28022126480671, -0.08058643475913513, 41378000000, 
-0.40851441831642543, 0.0029649110887804606, -0.083976520970165, 41480000000, 
-0.35199059574648667, 0.29912969615501145, -0.08014896791039348, 41548000000, 
-0.44940139384118105, -0.13628991841585206, -0.08066042719360622, 41650000000, 
-0.4283543175013117, -0.2545457391827501, -0.0819830871392653, 41718000000, 
-0.3981824367621747, 0.1707298569300212, -0.08506254320697783, 41820000000, 
-0.3890240508063907, 0.13110088898307004, -0.08103738700465846, 41922000000, 
-0.3972631450158118, 0.003064305821209682, -0.07896464217229181, 41990000000, 
-0.37839703461175067, 0.035423387315466716, -0.07764561536226354, 42092000000, 
-0.36012991292764185, 0.12377744029389977, -0.07571933950368029, 42160000000, 
-0.3559170820450841, 0.07493317522222191, -0.07296293530563178, 42262000000, 
-0.405602729430182, -0.15157605500846716, -0.0747766482935272, 42364000000, 
-0.3962577754686647, -0.134468978078602, -0.07718517246292872, 42432000000, 
-0.3903389562615739, 0.05087924389536036, -0.07947996407736137, 42534000000, 
-0.3919740084547368, 0.014279223379759695, -0.07857138267899837, 42636000000, 
-0.3883563249675159, 0.006608770980193375, -0.0780446193122551, 42704000000, 
-0.37439933639806167, 0.05858224018891708, -0.07698197798802096, 42806000000, 
-0.364126652347547, 0.0807655753998963, -0.07512548758087496, 42908000000, 
-0.35341754243721535, 0.06993931320282105, -0.07279623541218827, 42976000000, 
-0.33739364633716973, 0.08911002003459086, -0.0703291894081288, 43078000000, 
-0.32375464323707204, 0.09887633066714437, -0.06763772213409715, 43146000000, 
-0.31161919980166536, 0.08591482178501457, -0.0648511659583938, 43248000000, 
-0.30622975638186634, 0.05841628951735234, -0.06277357329470692, 43350000000, 
-0.30420163812005563, 0.024725205605365768, -0.06147003962023915, 43418000000, 
-0.26811060405647963, 0.12706384108462235, -0.0585694665705601, 43520000000, 
-0.26268990416202564, 0.1383724465267666, -0.05566680975590405, 43622000000, 
-0.2595648833787421, 0.028485735592458372, -0.05269102610648315, 43690000000, 
-0.25135257034995495, 0.03779111270690231, -0.05157382385938151, 43792000000, 
-0.24518500317054853, 0.04793293402731195, -0.0504068304599497, 43894000000, 
-0.24913551579766002, 0.007390181840983094, -0.04971153928787757, 43962000000, 
-0.19971718146640044, 0.15155940568049364, -0.046269180028973934, 44064000000, 
-0.1922502515619672, 0.1896175474523094, -0.04274019658840185, 44132000000, 
-0.1858075340944657, 0.04636549123978243, -0.03851833114152223, 44234000000, 
-0.18017115327627045, 0.04026366095232251, -0.037215262595513554, 44336000000, 
-0.1741820936324241, 0.03875146820680538, -0.036010718733544014, 44404000000, 
-0.12375998205612365, 0.18803723740048936, -0.03187421526432121, 44506000000, 
-0.1218104857381763, 0.17457202631415933, -0.027983504095114933, 44608000000, 
-0.11453664715606546, 0.030744449666860647, -0.024007140996691028, 44710000000, 
-0.11084708125095963, 0.03654468162405555, -0.023146280943013423, 44778000000, 
-0.10901504955242028, 0.01840532534548393, -0.022293251863963026, 44880000000, 
-0.12000617997664977, -0.03053032908563379, -0.02265788738533531, 44982000000, 
-0.0768939217196343, 0.10707042610928659, -0.020394343416580293, 45050000000, 
-0.07283903397847033, 0.15722381999393145, -0.017982609044983625, 45152000000, 
-0.0705078187092057, 0.02128701003476202, -0.014682718293820687, 45254000000, 
-0.06851537111447778, 0.014412209546641833, -0.01412414825347692, 45322000000, 
-0.06297626227838966, 0.0251051881027201, -0.01346663014013821, 45424000000, 
-0.029536683442586642, 0.12992895890630377, -0.010735221122363607, 45526000000, 
-0.033045105181420856, 0.09977052365656269, -0.008370536726826477, 45594000000, 
-0.031995526404687225, -0.008196143207001941, -0.0063051543352463145, 45696000000, 
-0.03170963332395885, 0.004451572858206697, -0.006450017660671129, 45764000000, 
-0.03190866767219683, 0.00028952910830132295, -0.006374255160056193, 45866000000, 
-0.03189461295729257, -0.0006165987777790686, -0.006367527596896549, 45968000000, 
-0.03182145027189612, 0.00029072466766903265, -0.006374982060092367, 46036000000, 
-0.03183384204549858, 0.00020256970597996396, -0.006369993684979151, 46138000000, 
-0.031838714014219144, -5.7545807743419886e-05, -0.006366267088774256, 46240000000, 
-0.03183390413434459, -2.0696282003000258e-07, -0.0063670973462708206, 46342000000, 
-0.03205712883148146, -0.0007280493908743783, -0.006381983132003013, 46410000000, 
-0.031082039376051557, 0.002506215860976768, -0.006331538156125173, 46512000000, 
-0.028971707701101967, 0.010284737101264966, -0.006140725060575666, 46580000000, 
-0.025702997378563325, 0.01793013999162744, -0.0057171162970477895, 46682000000, 
-0.02247922620832561, 0.021641604975921186, -0.005143595419199394, 46784000000, 
-0.02029032418899225, 0.018042243965236914, -0.004564836518392079, 46852000000, 
0.01649667182872959, 0.12991966012351733, -0.0017515252379058847, 46954000000, 
0.02058766086352605, 0.136259950175061, 0.0011196005668842259, 47022000000, 
0.027110999781352535, 0.03538109317540982, 0.004279688831573879, 47124000000, 
0.03421184834437217, 0.045413958269487076, 0.005460700599283384, 47226000000, 
0.03927873418287464, 0.04055911467174036, 0.006706772153906623, 47328000000, 
0.038427126723808144, 0.014050927931453239, 0.007461180616736997, 47396000000, 
0.029592805187573137, -0.032286429984338345, 0.0071532444062837285, 47498000000, 
0.03007166148221506, -0.027851550805310283, 0.0065394395595730894, 47600000000, 
0.02999957687371954, 0.0013559056204880127, 0.005977602902900516, 47668000000, 
0.02955644535500067, -0.0017173870907146356, 0.005975178914062351, 47770000000, 
0.04783339108218012, 0.059446047361535255, 0.007159294220726688, 47872000000, 
0.04583362251507124, 0.05425725720023524, 0.008214897263483468, 47974000000, 
0.04525285309776839, -0.008601793281372422, 0.00926132444633465, 48042000000, 
0.04352574351929796, -0.007692929985910942, 0.008974147942142508, 48144000000, 
0.04148746416017269, -0.012551296458652347, 0.008684404051815937, 48246000000, 
0.041132321394187606, -0.00797807375036784, 0.008409701938243884, 48314000000, 
0.04105868068379643, -0.001429278254587533, 0.008245231082543781, 48416000000, 
0.03941289462312068, -0.005731422570223095, 0.008106926446740315, 48518000000, 
0.03885445371679403, -0.007347423223341328, 0.007955068601580743, 48586000000, 
0.038750136110046386, -0.0022091950435809693, 0.007801165629997406, 48688000000, 
0.03673105176162976, -0.007078006517214237, 0.007622376105898012, 48790000000, 
0.033533574338290205, -0.017388539239187272, 0.007267650813997758, 48858000000, 
0.03397633687727473, -0.009182382947850107, 0.006949397531812979, 48960000000, 
0.03219498727986556, -0.004461956861415474, 0.006646993233028699, 49062000000, 
0.030148480946383546, -0.012759519769637273, 0.006421320340234922, 49164000000, 
0.029337509921290653, -0.009524924528583034, 0.0061120652098359835, 49232000000, 
0.027536034248623956, -0.008708155659198635, 0.005801468341086543, 49334000000, 
0.0243066884124205, -0.016769405029567173, 0.0054120155054890075, 49402000000, 
0.021981003061630477, -0.018516770623311595, 0.004921581714844995, 49504000000, 
0.022364020364124694, -0.006475560160986021, 0.0045767807892117115, 49606000000, 
0.019969609899614722, -0.00670464387338585, 0.004287642221691326, 49674000000, 
0.019845256839909294, -0.008395878414051336, 0.004145259140243248, 49776000000, 
0.017932690102271956, -0.006789732657809221, 0.003849837122786398, 49878000000, 
0.014826489529670084, -0.016729224367464032, 0.0035069624314567555, 49946000000, 
0.015078497885154508, -0.009513974057058158, 0.00318917850113977, 50048000000, 
0.013146816773860863, -0.005598909186030736, 0.002870120279245697, 50150000000, 
0.010491975090540118, -0.015288409315381302, 0.002581152649970366, 50252000000, 
0.00746919296555567, -0.018925412694350646, 0.0020738656553304434, 50320000000, 
0.007738357428554984, -0.009178725539950444, 0.001713301698976718, 50422000000, 
0.005335105505036665, -0.0071136248683966825, 0.001369510393276488, 50490000000, 
0.0024179984784242214, -0.01773452983376921, 0.0010327640941343913, 50592000000, 
0.002610424113487532, -0.009082271305163777, 0.0006909018731298945, 50694000000, 
0.0005904046961059256, -0.00609197927439432, 0.0003745884858678453, 50796000000, 
-0.0033676537045908214, -0.01992692606026118, -1.1121659666490924e-05, 50864000000, 
-0.004878928035494508, -0.018231109105334778, -0.0005104118029319602, 50966000000, 
-0.0073286849372073, -0.013203437442054928, -0.0010383511118195086, 51068000000, 
-0.010328202914964814, -0.018164249598234355, -0.0015023877258444414, 51136000000, 
-0.013707191690965431, -0.02126168917919377, -0.0020909386362091696, 51238000000, 
-0.01531765885143993, -0.01663151978825039, -0.0026235368971580116, 51340000000, 
-0.01794582497925549, -0.014128777627633524, -0.003131378368110723, 51442000000, 
-0.021862549748617177, -0.021816302990590824, -0.0036750689052875065, 51510000000, 
-0.02354372805695386, -0.018659676925661246, -0.004223473518988436, 51612000000, 
-0.026225147317134108, -0.014541991895056436, -0.004775428341513677, 51714000000, 
-0.02926427993349972, -0.01906850625515286, -0.005268877020505847, 51782000000, 
-0.03302243681645569, -0.022657631664405275, -0.005900790937805968, 51884000000, 
-0.0348449022103951, -0.01860207425631794, -0.006475441264023368, 51986000000, 
-0.03769276484040888, -0.01556776007984396, -0.007037340257817311, 52088000000, 
-0.041835262042845385, -0.023301199441500945, -0.007624861939576623, 52156000000, 
-0.032146059504362307, 0.018489017786821906, -0.007444939092507771, 52258000000, 
-0.034850461672604444, 0.023282667900803137, -0.007255452214654142, 52326000000, 
-0.038323935566099254, -0.020592920205789827, -0.007021363782871067, 52428000000, 
-0.04254384892839594, -0.02564462418597165, -0.007714549744473309, 52530000000, 
-0.04377437055008485, -0.018168116613285327, -0.008309477002972002, 52598000000, 
-0.04826210441965095, -0.019060851637516713, -0.008972021593208783, 52700000000, 
-0.050319647943753196, -0.02181759131222781, -0.0094904081942326, 52802000000, 
-0.05308119907910835, -0.01606364886485798, -0.010110863429500832, 52870000000, 
-0.057300746797624806, -0.023270329512905367, -0.010713439588032423, 52972000000, 
-0.06300344283167733, -0.033074145841896614, -0.01155902591389403, 53074000000, 
-0.06783246423089168, -0.03510572477755623, -0.012542443590679587, 53176000000, 
-0.07108679235550437, -0.0269444984127568, -0.013461513294538227, 53244000000, 
-0.07797410068360919, -0.033805454842391704, -0.014459557151333681, 53346000000, 
-0.07793908974457339, -0.022840991296896734, -0.015133332185579131, 53448000000, 
-0.07723831527344349, 0.0024526180338856527, -0.015543433713441739, 53516000000, 
-0.07537031072707612, 0.008562596724990915, -0.015369847716339534, 53618000000, 
0.22630125436807713, 1.0117985654717352, 0.004912841891170501, 53720000000, 
0.22814070473707915, 1.0117033848805175, 0.025271443225205345, 53822000000, 
0.22947606204117954, 0.010582692243674696, 0.045594534743089055, 53890000000, 
0.23727575934927997, 0.030450182040669405, 0.04632616840850258, 53992000000, 
0.24824697024725598, 0.06256969402025479, 0.047666586109181036, 54060000000, 
0.23179741203363485, -0.01826115771881705, 0.04782134277534472, 54162000000, 
0.22169624644825017, -0.08850241266335268, 0.046782708581942736, 54264000000, 
0.21572291377255082, -0.05358166087028012, 0.04461443815029573, 54366000000, 
0.2072261429841857, -0.048233678213548216, 0.042976353546999115, 54434000000, 
0.1950075665246649, -0.0690511574929531, 0.041197108218760096, 54536000000, 
0.18962737864440105, -0.058662547799282205, 0.03945740587688344, 54604000000, 
0.18641101483297157, -0.028655172305644405, 0.0380697306668025, 54706000000, 
0.3529500482326669, 0.5444088986275529, 0.04859922944733597, 54808000000, 
0.349584291646288, 0.5439109227110549, 0.05926302364746176, 54876000000, 
0.3453153126798204, -0.025449118509488316, 0.06985664350391835, 54978000000, 
0.346527095895272, -0.010190652503386799, 0.06942844668142537, 55046000000, 
0.35033163269489, 0.016721066716898585, 0.06947826941799881, 55148000000, 
0.3384117855379294, -0.027051034524475288, 0.06901803427520609, 55216000000, 
0.3120454798314838, -0.12762050954468732, 0.06671925987095355, 55318000000, 
0.2964476807828192, -0.13988034918370065, 0.06312699641014882, 55386000000, 
0.34472313406098537, 0.10892551409833862, 0.06354775297835255, 55488000000, 
0.3285498644281928, 0.10700727881791199, 0.06464804528479982, 55590000000, 
0.32026361266737213, -0.08153173797871079, 0.06623577407710335, 55658000000, 
0.3047510530307859, -0.07932937132468953, 0.06357096867509006, 55760000000, 
0.2870070126255198, -0.11085533347284109, 0.06080144522157852, 55862000000, 
0.27622604062530537, -0.09508337468493518, 0.057865607085440744, 55930000000, 
0.2789089763781838, -0.026993454157786718, 0.05614280197526726, 56032000000, 
0.2564492497044659, -0.06592263640279816, 0.05410561778053034, 56134000000, 
0.23738236120364675, -0.13842205058179013, 0.051516039152419764, 56236000000, 
0.2325413156130668, -0.0796931136379971, 0.04842486176807863, 56304000000, 
0.22282947869431624, -0.04850960836443504, 0.04618354370073532, 56406000000, 
0.21389112275107924, -0.06216730953995849, 0.04461746113723082, 56474000000, 
0.2042770645015306, -0.06184138064261879, 0.04273317772979507, 56576000000, 
0.19561899466077126, -0.06090709363435994, 0.04091914546089207, 56678000000, 
0.18773838281147714, -0.05512893896684486, 0.0391756294649186, 56780000000, 
0.18387626887876984, -0.03914241927333806, 0.03781557642340121, 56848000000, 
0.3405226237616362, 0.5092808031671969, 0.04747581836345888, 56950000000, 
0.3390623950821513, 0.5172870873446048, 0.05756408584817049, 57052000000, 
0.3385798429133705, -0.006475936160885709, 0.0678776574504772, 57120000000, 
0.33539745956445133, -0.01221645172566658, 0.06753597983733155, 57222000000, 
0.3318436241516266, -0.022454062539146353, 0.06705472844196322, 57324000000, 
0.3040626229423504, -0.10444945540700301, 0.06475358044389522, 57392000000, 
0.2708829635126023, -0.20320220213008092, 0.06045261404043862, 57494000000, 
0.25903076375177314, -0.1501061973019243, 0.05559842334711506, 57596000000, 
0.24499512710931148, -0.08629278801096947, 0.05166059029157913, 57698000000, 
0.3603592370927735, 0.33776157780333455, 0.057625675196923874, 57766000000, 
0.3581912805054792, 0.3773205113205591, 0.0642363763138376, 57834000000, 
0.36102894310082057, 0.0022323533601568504, 0.07197196404660489, 57936000000, 
0.3653199445469668, 0.023762213471625326, 0.07230267787688444, 58038000000, 
0.3691703385125419, 0.027137984705737733, 0.07303461507735529, 58106000000, 
0.34213050073620044, -0.07729814603588792, 0.07177471891971395, 58208000000, 
0.3132191707507447, -0.186503892539324, 0.0683013339999658, 58310000000, 
0.30646793502136505, -0.11887521904945131, 0.06412117376722068, 58378000000, 
0.2919327473177151, -0.07095474477676518, 0.060774656872654986, 58480000000, 
0.3411655331580845, 0.11565866045573155, 0.06263774769981098, 58582000000, 
0.33650569061176516, 0.14857647764683346, 0.06464026473917099, 58650000000, 
0.3366173238802359, -0.015160697592828676, 0.0676192365100057, 58752000000, 
0.3332280326453134, -0.010925526554839138, 0.0670900698091543, 58820000000, 
0.3280075386244805, -0.028699284185851326, 0.06652352634333532, 58922000000, 
0.31518021482387093, -0.06015939273814164, 0.06509438573957765, 58990000000, 
0.29032015570632974, -0.12562460972716924, 0.06223386061031208, 59092000000, 
0.2739559318925324, -0.13741427643779502, 0.05863042016151554, 59194000000, 
0.25989297296283365, -0.10142394247832032, 0.05494460403744639, 59262000000, 
0.24525575271340538, -0.09566726393042346, 0.05194031050458476, 59364000000, 
0.23486034901604946, -0.08344207982261394, 0.04933393831281923, 59466000000, 
0.22833137112030144, -0.05641460531034648, 0.047229831523317084, 59534000000, 
0.22168628613850028, -0.04391354292516395, 0.045658533751656745, 59636000000, 
0.21534807080425944, -0.04327766772014, 0.044357715204204076, 59738000000, 
0.20943714761620935, -0.04083046174096975, 0.04309810030393127, 59806000000, 
0.20367216712257719, -0.03891967893894085, 0.041897159036203065, 59908000000, 
0.19492772082153764, -0.04836475598223903, 0.04053580237068828, 60010000000, 
0.18567356485240705, -0.05999534090056713, 0.038951563519768126, 60112000000, 
0.18077833817337274, -0.04716460882721633, 0.03742530825648783, 60180000000, 
0.17428930049906954, -0.03794754784445834, 0.03604941356832329, 60282000000, 
0.1679911197073478, -0.042624061553416435, 0.03487058389198601, 60350000000, 
0.16089139683670584, -0.044659678874545694, 0.03354478780287488, 60452000000, 
0.1591364754434581, -0.029515480879632367, 0.03253459946583412, 60520000000, 
0.15436011570230224, -0.021770937114678663, 0.031625865865497746, 60622000000, 
0.14906534869960275, -0.03357042247951784, 0.030837462656357537, 60724000000, 
0.1451407966404188, -0.030731063539611487, 0.029904417402821584, 60826000000, 
0.14298243212035033, -0.02027638859750806, 0.02914590516402479, 60894000000, 
0.13820112350471092, -0.023132243785692896, 0.028421623484365336, 60996000000, 
0.13290517403988966, -0.03359086026820224, 0.027605915310996727, 61098000000, 
0.13000818958182148, -0.027309779742964817, 0.026740965808428135, 61166000000, 
0.12507277432634378, -0.02610799904515293, 0.02586574252987033, 61268000000, 
0.12236339500589355, -0.02548264858642642, 0.025162957260937254, 61336000000, 
0.11846338639445375, -0.022031293106300105, 0.024393303715112738, 61438000000, 
0.11623435009895244, -0.020430149689803685, 0.02380407543328665, 61540000000, 
0.11352005474326421, -0.016477772170631805, 0.023214519415778026, 61642000000, 
0.11108826127748106, -0.017153629404904613, 0.022722844407979847, 61710000000, 
0.10831712591732656, -0.017343096086458825, 0.02219502946253812, 61812000000, 
0.10801154935407475, -0.010255706411354351, 0.021827795769925492, 61880000000, 
0.10413432475025042, -0.013942670556920481, 0.02136420000144345, 61982000000, 
0.10012793178427115, -0.026278725232678674, 0.02081825372590642, 62084000000, 
0.09810290915654796, -0.02010471864567487, 0.020157677712737968, 62152000000, 
0.09598992847577348, -0.01379334436165891, 0.01961471796110617, 62220000000, 
0.09182616282345424, -0.020922487776979064, 0.019061266697051712, 62322000000, 
0.08815698671936611, -0.02610980585469121, 0.01839820520123959, 62424000000, 
0.08612569980542295, -0.019001543393437625, 0.017740589956549552, 62492000000, 
0.08336571042994967, -0.015970920964721486, 0.01717655979698258, 62594000000, 
0.08469027219027336, -0.00478475871716529, 0.016945445495043066, 62662000000, 
0.08146882390669097, -0.006322955077529002, 0.016634987101794268, 62764000000, 
0.08038883004696462, -0.014338140477695807, 0.016436528409595263, 62832000000, 
0.07795153971370516, -0.011724280643286011, 0.01598727957782405, 62934000000, 
0.07550249859102287, -0.016287771519805833, 0.01558952455677951, 63036000000, 
0.07392872661811278, -0.013409376985307938, 0.015158850994856055, 63104000000, 
0.07173514058755437, -0.012557860011561672, 0.014744424386446001, 63206000000, 
0.07031368770507451, -0.01205012971012757, 0.01439850366071611, 63274000000, 
0.06827945507794131, -0.0115189516987102, 0.014021885558038013, 63376000000, 
0.06700503346062914, -0.011028847481484583, 0.013706545082909664, 63444000000, 
0.06522610300520348, -0.010177840242459416, 0.013367372769584928, 63546000000, 
0.06414741602189955, -0.009525391462431957, 0.013091903499182144, 63614000000, 
0.06406915318546869, -0.0038564993991159944, 0.01289617814750478, 63716000000, 
0.06487501131398199, 0.002425317640274797, 0.012872772034756681, 63818000000, 
0.06415599551398143, 0.0002894744283758281, 0.012873344000895473, 63886000000, 
0.06423170092212249, -0.002144367972864991, 0.012884180516672394, 63988000000, 
0.06435505268538, 0.0006635239046618816, 0.012849516608098929, 64090000000, 
