x, y, theta, stamp, 
0.5330154299736023, -0.6114829182624817, -1.1643690006015017, 1697832255792262803, 
0.5377546548843384, -0.6224090456962585, -1.1838043091259864, 1697832255831259652, 
0.5543175935745239, -0.6647896766662598, -1.2188330330502115, 1697832255982497561, 
0.5667462348937988, -0.6956626176834106, -1.1796268877932754, 1697832256091280211, 
0.5788416862487793, -0.7242035865783691, -1.136950119281205, 1697832256192282891, 
0.5902184247970581, -0.7494935393333435, -1.1417757796763401, 1697832256282276653, 
0.602397084236145, -0.7770521640777588, -1.1593170795866536, 1697832256381232644, 
0.6158154606819153, -0.8078469038009644, -1.1540708851687322, 1697832256492289419, 
0.6289032101631165, -0.8348028659820557, -1.0825305076732674, 1697832256592288196, 
0.6419755220413208, -0.857168436050415, -0.9773738907205061, 1697832256682299318, 
0.6601290106773376, -0.8829027414321899, -0.9132184506630703, 1697832256781732257, 
0.6804047226905823, -0.9096055626869202, -0.9183219942367034, 1697832256892301611, 
0.6996413469314575, -0.9329541325569153, -0.8576777185476354, 1697832256992274131, 
0.7076669931411743, -0.9422035813331604, -0.8195578180060408, 1697832257033289784, 
0.7411025762557983, -0.9747346043586731, -0.7166219403497593, 1697832257182248291, 
0.7655859589576721, -0.995621383190155, -0.6905175969985563, 1697832257288390356, 
0.7891860008239746, -1.0152204036712646, -0.685781064413845, 1697832257388278875, 
0.8003799915313721, -1.0244277715682983, -0.6723848045570928, 1697832257434278017, 
0.8355895280838013, -1.050676941871643, -0.5883660329844032, 1697832257579029075, 
0.864552915096283, -1.0688287019729614, -0.5288152613295953, 1697832257688418263, 
0.8912988305091858, -1.0841223001480103, -0.5044829966913309, 1697832257788258690, 
0.9046105742454529, -1.0912572145462036, -0.4831311151159651, 1697832257837280605, 
0.9433490037918091, -1.1095266342163086, -0.38922435655342796, 1697832257977702344, 
0.9750579595565796, -1.12117600440979, -0.3064584992056586, 1697832258087296991, 
1.0060735940933228, -1.1299809217453003, -0.22288853709870238, 1697832258192298638, 
1.033295750617981, -1.1355725526809692, -0.1496089023801042, 1697832258282388759, 
1.0631991624832153, -1.1391751766204834, -0.0676405476141279, 1697832258382849931, 
1.0976808071136475, -1.1402519941329956, 0.023429252041511032, 1697832258492302532, 
1.1281582117080688, -1.1386382579803467, 0.11861641118016397, 1697832258593308471, 
1.1400278806686401, -1.1369010210037231, 0.1521071984571802, 1697832258632301400, 
1.1707284450531006, -1.1313165426254272, 0.22757997137811434, 1697832258733059535, 
1.218137502670288, -1.1180895566940308, 0.3274952012286005, 1697832258892317522, 
1.2459111213684082, -1.1079370975494385, 0.3797526916127278, 1697832258987405706, 
1.2728116512298584, -1.0965242385864258, 0.4301272573543313, 1697832259082464431, 
1.3005222082138062, -1.0832594633102417, 0.47823868471649916, 1697832259182691994, 
1.3298306465148926, -1.0673657655715942, 0.5240659030709303, 1697832259292291208, 
1.355399489402771, -1.0521339178085327, 0.5638862521892838, 1697832259388285766, 
1.3669109344482422, -1.0446566343307495, 0.5763515658998967, 1697832259432295996, 
1.3924391269683838, -1.027505874633789, 0.6030544437510713, 1697832259533059107, 
1.4320483207702637, -0.9986603856086731, 0.6589473721874046, 1697832259692295683, 
1.4443193674087524, -0.9892926812171936, 0.6733796065407547, 1697832259743289875, 
1.465937852859497, -0.9716504216194153, 0.6960484686557126, 1697832259832326225, 
1.500126838684082, -0.9417629241943359, 0.7415708035452461, 1697832259983967998, 
1.5248256921768188, -0.9186330437660217, 0.7778561144041056, 1697832260092632482, 
1.5359307527542114, -0.9079276323318481, 0.7962046277425192, 1697832260143659172, 
1.5653430223464966, -0.8765087723731995, 0.8426744721792413, 1697832260282389464, 
1.5872790813446045, -0.851084291934967, 0.8681323316488362, 1697832260392535862, 
1.6068353652954102, -0.82718425989151, 0.8979961349291029, 1697832260492395602, 
1.6157381534576416, -0.8158993721008301, 0.9127544032806786, 1697832260539439947, 
1.6325953006744385, -0.7935166954994202, 0.9398877150810717, 1697832260632756846, 
1.658570408821106, -0.7564266920089722, 0.9903940881911322, 1697832260779921569, 
1.677188754081726, -0.7269692420959473, 1.0279293301360661, 1697832260892792480, 
1.6909416913986206, -0.7039787173271179, 1.0433337543765395, 1697832260990338180, 
1.6963231563568115, -0.6946174502372742, 1.0495396177570504, 1697832261032482005, 
1.71416437625885, -0.6626969575881958, 1.074833194224173, 1697832261180251624, 
1.7262815237045288, -0.6405287981033325, 1.067642553404557, 1697832261292341379, 
1.7360026836395264, -0.622814416885376, 1.0512706336198845, 1697832261390342942, 
1.740278720855713, -0.6154628992080688, 1.049865527686639, 1697832261432322842, 
1.7538120746612549, -0.5917125344276428, 1.0542358503706721, 1697832261580359630, 
1.7627724409103394, -0.5758926272392273, 1.0569723868578156, 1697832261694412132, 
1.766553521156311, -0.5692058801651001, 1.061268343429941, 1697832261741350929, 
1.7770919799804688, -0.5498597025871277, 1.0711624428145614, 1697832261884441564, 
1.783956527709961, -0.5369369983673096, 1.0812812050519662, 1697832261981230443, 
1.7881842851638794, -0.5293903350830078, 1.089492951182044, 1697832262044339592, 
1.797330379486084, -0.5114614367485046, 1.119868565442402, 1697832262192346999, 
1.8024870157241821, -0.5010806918144226, 1.1311587952134443, 1697832262283454417, 
1.8080965280532837, -0.4887227714061737, 1.1447971067783855, 1697832262382236853, 
1.8137059211730957, -0.4763410985469818, 1.1600256024861781, 1697832262492528044, 
1.81809401512146, -0.4660717844963074, 1.1684375905134161, 1697832262592355834, 
1.819779634475708, -0.4618745446205139, 1.172178917128071, 1697832262632339775, 
1.8260705471038818, -0.44678789377212524, 1.1859309633543198, 1697832262782221507, 
1.83024263381958, -0.43656009435653687, 1.19053391395381, 1697832262892433775, 
1.8337470293045044, -0.4275398850440979, 1.1943302261983975, 1697832262992341336, 
1.8352320194244385, -0.42417627573013306, 1.195445075212106, 1697832263032367285, 
1.840057134628296, -0.41127124428749084, 1.2017669784686205, 1697832263193881779, 
1.8428013324737549, -0.4039173126220703, 1.2057287129116527, 1697832263292432118, 
1.8454886674880981, -0.3969530463218689, 1.209577456334755, 1697832263392367398, 
1.8465126752853394, -0.3941858410835266, 1.2115147321050024, 1697832263432345937, 
1.8501758575439453, -0.38441821932792664, 1.2188612438885966, 1697832263582548584, 
1.8527582883834839, -0.37758976221084595, 1.2230868246925939, 1697832263692437283, 
1.854647159576416, -0.37189486622810364, 1.2306108899801624, 1697832263792369022, 
1.855596899986267, -0.3695841431617737, 1.2325223867727189, 1697832263832362650, 
1.85841965675354, -0.3613252639770508, 1.2422622212468857, 1697832263982245404, 
1.8603405952453613, -0.3554382622241974, 1.2470973987206178, 1697832264092391570, 
1.8619029521942139, -0.35087984800338745, 1.2534278875278426, 1697832264192372409, 
1.8624972105026245, -0.34900397062301636, 1.2549939792265319, 1697832264232408256, 
1.8648197650909424, -0.3418419361114502, 1.2611866141244548, 1697832264382317762, 
1.8661366701126099, -0.33744826912879944, 1.2686265720853682, 1697832264492371064, 
1.8667950630187988, -0.3351798951625824, 1.2702843407068543, 1697832264542378876, 
1.8678760528564453, -0.33188891410827637, 1.2743494760957916, 1697832264632372811, 
1.869465947151184, -0.3262561857700348, 1.2805207005779344, 1697832264782560250, 
1.8707149028778076, -0.32245397567749023, 1.2815242346109692, 1697832264892495711, 
1.8717632293701172, -0.3191192150115967, 1.28595611158133, 1697832264992381557, 
1.8724584579467773, -0.3164529800415039, 1.288606367870316, 1697832265082415213, 
1.8733683824539185, -0.313342422246933, 1.2904590526299218, 1697832265182321576, 
1.8741750717163086, -0.3106335401535034, 1.2916410733340975, 1697832265273790537, 
1.8752000331878662, -0.3068304657936096, 1.2961800335992784, 1697832265392396623, 
1.875412940979004, -0.3057190775871277, 1.2961800335992784, 1697832265433387392, 
1.8767348527908325, -0.3008982241153717, 1.3004950170910636, 1697832265582497255, 
1.8779466152191162, -0.29699957370758057, 1.3060650030149699, 1697832265692393626, 
