acc_x, acc_y, angular_z, stamp, 
-0.04001344918414223,0.0026285736008785938,0.00016778538710292366,6961000000,
-0.055002500883370595,0.004979908507600538,0.0003862850605122395,6966000000,
-0.0849316775414921,0.006873298615762378,-9.966441576070947e-05,6971000000,
-0.06177368563679943,0.013086547050109296,0.00019473423162349435,6978000000,
-0.04371682920184245,0.022341383231878082,0.00010837167674101172,6983000000,
-0.07457221214057856,-0.01692764219911048,1.5558821580986304e-05,6990000000,
-0.07120282949922449,0.00453019925098729,3.014123195363723e-06,6995000000,
-0.06196010732181195,0.04201067991496999,5.906020767554858e-05,7000000000,
-0.04699427899064072,-0.01941553363167224,0.00014955302434123099,7005000000,
-0.07340313864387155,0.013388134174639866,0.00013672761726612364,7010000000,
-0.06831481248387096,-0.012554030466109423,0.00010537264412446886,7015000000,
-0.0472236969783475,0.00026349144634175395,-0.00013718612990195236,7020000000,
-0.03255102254639447,0.029811015376764283,0.00012874184782194682,7025000000,
-0.040867067705041005,0.007342900959364669,-0.00024280335677681682,7030000000,
-0.07723427165100966,0.003876875190522082,0.0002486299355271213,7035000000,
1.5685687224830291,-0.023901741465578663,-8.607989972681837e-05,7040000000,
0.36060383392793977,-0.015308684551863416,-0.00017761725295105542,7045000000,
-0.16556217005618878,0.00013514800623571493,0.00010615663557551329,7050000000,
-0.0840950345071043,-0.013538913297922766,0.0004360741155958329,7055000000,
0.028200596370333675,-0.015123204588949325,0.0001333792302372598,7060000000,
-0.11885867007405576,0.03011041944496325,7.923469165790183e-05,7065000000,
-0.056266188960253836,0.011552722930899128,9.224363278229862e-05,7070000000,
2.0521210651221797,-0.01017885145635525,0.00010378913476346671,7075000000,
-0.20542608178665953,-0.011750051890025589,5.2670554703621654e-05,7080000000,
-0.10203092886636264,-0.012003986360891165,5.519861151630661e-05,7085000000,
0.10246353805088347,0.006766261792830995,-0.00016119464615839377,7090000000,
-0.2505593132263729,0.010436701044356768,7.14053737154545e-05,7095000000,
0.05055558627314136,0.017316730730711456,0.00012946176660481672,7101000000,
-0.2281230706583785,0.01560134069104425,-0.00013561311152127114,7106000000,
2.0410290241788434,0.002366503792695258,-3.179686107504092e-05,7111000000,
-0.06341901472318567,0.01806655821456271,-8.46771277080526e-06,7120000000,
-0.04479309982849737,0.013698059643326389,3.1388837419597525e-05,7130000000,
-0.01923544217536785,-0.030221364907227124,0.0001018840059087093,7135000000,
-0.07555660279802265,3.2566768390001515e-05,-0.00053190086266944,7140000000,
2.061972918777069,-0.004301099919043906,0.00014658814515889327,7145000000,
-0.09116790377732176,-0.015495441018767899,0.0001301789846351961,7150000000,
-0.08508725912212758,-0.020719827670943467,-0.00011311842557540793,7155000000,
-0.01632743869819553,-0.004443932467896077,-0.00017080997003615078,7160000000,
-0.07102132385729118,-0.025583582194258554,7.577114424163314e-05,7165000000,
