x, y, th, stamp, 
-0.8592551119705786,-0.5000016277928804,2.6048174529505766e-06,9487000000,
-0.8272945133175033,-0.5000016418413671,2.7130625360638023e-06,9521000000,
-0.7949938140737777,-0.5000016558353843,2.6767118980217746e-06,9555000000,
-0.7623530165837858,-0.5000016736228677,2.6527773303822435e-06,9589000000,
-0.7293721218629322,-0.5000016930868156,2.718303962468099e-06,9623000000,
-0.696051128787661,-0.5000017125546008,2.7576475936358226e-06,9657000000,
-0.6623902177268843,-0.500001734576983,2.7951587117012223e-06,9691000000,
-0.6283888543847534,-0.5000017575557547,2.856880004726381e-06,9725000000,
-0.5937078723830711,-0.5000017806078658,2.9447121173611716e-06,9759000000,
-0.5586867630124392,-0.5000018093109725,2.7715754102629387e-06,9793000000,
-0.5229858592916333,-0.5000018418190447,2.9426577292822755e-06,9827000000,
