x, y, th, stamp, 
-2.7337357997894287,1.1962943077087402,-1.010943817453103,1696619075447478319,
-2.7241973876953125,1.1818960905075073,-0.9673158607918843,1696619075494538336,
-2.7142398357391357,1.1675926446914673,-0.9205938242686719,1696619075545453498,
-2.7033238410949707,1.153824806213379,-0.8738555102838333,1696619075595497292,
-2.6920166015625,1.1403764486312866,-0.8263437033153035,1696619075646413819,
-2.68226957321167,1.1299532651901245,-0.788861748492412,1696619075687009788,
-2.664485454559326,1.1129635572433472,-0.7284501151143009,1696619075755182224,
-2.651461124420166,1.1015312671661377,-0.6827568741776433,1696619075805831400,
-2.640493869781494,1.0928415060043335,-0.647520496729568,1696619075845362382,
-2.6262729167938232,1.082409381866455,-0.6012027299293103,1696619075894696197,
-2.6114389896392822,1.0725798606872559,-0.5555898411804691,1696619075944850227,
-2.5964510440826416,1.0634061098098755,-0.5104737256989503,1696619075994726624,
-2.580970048904419,1.0547499656677246,-0.46515538592530814,1696619076045576578,
-2.5681354999542236,1.0484510660171509,-0.4306369666739046,1696619076085265215,
-2.552076816558838,1.041219711303711,-0.3857745733930016,1696619076134820192,
-2.5353240966796875,1.034747838973999,-0.3407613324021906,1696619076185466652,
-2.5150041580200195,1.0280039310455322,-0.2897243507603765,1696619076245465582,
-2.498014450073242,1.0230787992477417,-0.24785648789171807,1696619076294691027,
-2.480665922164917,1.0190433263778687,-0.20557008270920796,1696619076345458887,
-2.463078260421753,1.0156700611114502,-0.16294222237441608,1696619076395469316,
-2.4469494819641113,1.013059377670288,-0.12298082696286684,1696619076440539900,
-2.4290664196014404,1.0111761093139648,-0.08155210860469349,1696619076490350871,
-2.411458969116211,1.0098928213119507,-0.04010347692402062,1696619076539914833,
-2.3970398902893066,1.0094707012176514,-0.007294815198225275,1696619076580440335,
-2.371983766555786,1.0100170373916626,0.05037261858443182,1696619076649742531,
-2.355968475341797,1.0108870267868042,0.08897786995543765,1696619076695502701,
-2.338193655014038,1.0127882957458496,0.12916071341083452,1696619076745467533,
-2.3203370571136475,1.0151740312576294,0.17060457843066956,1696619076796492169,
-2.302596092224121,1.018478512763977,0.21119624176746604,1696619076845570001,
-2.288741111755371,1.0216929912567139,0.24306245903803386,1696619076885207976,
-2.2711386680603027,1.0263994932174683,0.2842448776103956,1696619076934955699,
-2.253633975982666,1.0317562818527222,0.3259461669629244,1696619076985457372,
-2.233032703399658,1.0390043258666992,0.37438340788908187,1696619077044866718,
-2.2162017822265625,1.0458788871765137,0.4143867710851616,1696619077094761938,
-2.199618101119995,1.0534491539001465,0.45443933715902557,1696619077145466340,
-2.1834442615509033,1.0617413520812988,0.4941024204284416,1696619077195483772,
-2.167166233062744,1.0705952644348145,0.5354383993693879,1696619077246586428,
-2.1547889709472656,1.0781521797180176,0.5647797863485476,1696619077285268025,
-2.1395761966705322,1.088260293006897,0.6023806794460141,1696619077335114194,
-2.1248528957366943,1.0987251996994019,0.6409637744821941,1696619077384620389,
-2.1075663566589355,1.1120394468307495,0.6873431862806383,1696619077445491328,
-2.0934438705444336,1.1238787174224854,0.726653369005381,1696619077495521034,
-2.0799338817596436,1.1362577676773071,0.7648100086645261,1696619077545474949,
-2.066765546798706,1.1492043733596802,0.8018607369014726,1696619077595483803,
-2.055304527282715,1.1613768339157104,0.8355662753897419,1696619077640571847,
-2.0445330142974854,1.1734546422958374,0.8694516871866932,1696619077685266264,
-2.032888412475586,1.1877071857452393,0.9064710442591448,1696619077734978923,
-2.0183918476104736,1.2067363262176514,0.9578417956113542,1696619077801480025,
-2.01138973236084,1.2168868780136108,0.9831921651659656,1696619077835478211,
-1.999510407447815,1.2354543209075928,1.0258630289621473,1696619077894598078,
-1.990090250968933,1.251340389251709,1.0628215622106674,1696619077945475939,
-1.9813565015792847,1.2675601243972778,1.100500019442302,1696619077995493298,
-1.974022388458252,1.2826642990112305,1.1354702389232756,1696619078041324335,
-1.967111587524414,1.2976467609405518,1.1689685488859418,1696619078085471153,
-1.9601976871490479,1.3148107528686523,1.2045306674058267,1696619078134736152,
-1.951843500137329,1.3376233577728271,1.251138887159433,1696619078200560463,
-1.9468226432800293,1.353232741355896,1.2833762470522596,1696619078245494405,
-1.9419747591018677,1.3708903789520264,1.3191157046569248,1696619078294535694,
-1.9375989437103271,1.3888299465179443,1.3554799489126426,1696619078345476391,
-1.9339139461517334,1.4069379568099976,1.3918723472937493,1696619078396524758,
-1.9310435056686401,1.4239252805709839,1.4239945516204386,1696619078441612938,
-1.928920030593872,1.4396891593933105,1.4547197306872353,1696619078485312831,
-1.9270092248916626,1.4584046602249146,1.4905318045833582,1696619078535005893,
-1.9256609678268433,1.4768013954162598,1.5271900590179208,1696619078584833670,
-1.9248286485671997,1.495783805847168,1.56412883434054,1696619078637495577,
-1.9251465797424316,1.5180118083953857,1.6033749797406167,1696619078696116891,
-1.9261258840560913,1.5366218090057373,1.6369287582175533,1696619078745498422,
-1.9274967908859253,1.5550175905227661,1.6720389601433248,1696619078795918654,
-1.9292887449264526,1.572230339050293,1.7048999167771208,1696619078841873306,
-1.931694507598877,1.588590383529663,1.7344270370943515,1696619078884545639,
-1.9348818063735962,1.6071110963821411,1.7685977486373368,1696619078935268344,
-1.93863844871521,1.6252144575119019,1.8017929522095526,1696619078985451841,
-1.9442336559295654,1.6470593214035034,1.8417704867293705,1696619079045491996,
-1.9494296312332153,1.665252923965454,1.8759261255123976,1696619079095526075,
-1.9554330110549927,1.6830240488052368,1.9096193737177782,1696619079145491088,
-1.9616789817810059,1.6998432874679565,1.9422360819926474,1696619079192548844,
-1.9684944152832031,1.7170944213867188,1.976074516097292,1696619079242575350,
-1.9749517440795898,1.731425404548645,2.003968326258968,1696619079285407331,
-1.982985019683838,1.7486287355422974,2.038195624299614,1696619079335910241,
-1.9918211698532104,1.7655309438705444,2.071370857351682,1696619079385499246,
-2.002974033355713,1.785457730293274,2.110017700937446,1696619079445524750,
-2.0127792358398438,1.8015798330307007,2.1422165098370534,1696619079495609713,
-2.0231101512908936,1.8172303438186646,2.173891432273845,1696619079545524646,
-2.033430814743042,1.8323289155960083,2.2056299374016617,1696619079592563528,
-2.0447981357574463,1.8473491668701172,2.2376022175369563,1696619079642605586,
-2.054762125015259,1.8599717617034912,2.2646020984834543,1696619079684926361,
-2.06681489944458,1.8743737936019897,2.2960147478369137,1696619079734733542,
-2.0795040130615234,1.8883100748062134,2.3279691826914246,1696619079786495860,
-2.095259666442871,1.9045698642730713,2.3655424559641296,1696619079845511452,
-2.1087937355041504,1.9178377389907837,2.398891765096519,1696619079895682217,
-2.1228957176208496,1.930665373802185,2.4312457863016204,1696619079946496335,
-2.1371119022369385,1.9425671100616455,2.4609508710653496,1696619079993582584,
-2.1517229080200195,1.9543964862823486,2.4920759766755642,1696619080043634127,
-2.1641342639923096,1.9637335538864136,2.518013026938155,1696619080084980451,
-2.1796767711639404,1.9747536182403564,2.5489166048332796,1696619080134763744,
-2.1956965923309326,1.9854482412338257,2.580354685482255,1696619080186493448,
-2.2151215076446533,1.9974827766418457,2.616201936770623,1696619080245497537,
-2.2316181659698486,2.006800651550293,2.647143125797964,1696619080294588357,
-2.248650074005127,2.0156939029693604,2.678445772586842,1696619080347513102,
-2.2651121616363525,2.0238280296325684,2.7068473875889403,1696619080393645178,
-2.282639503479004,2.0318491458892822,2.7375869944986224,1696619080444499686,
-2.2973313331604004,2.0378916263580322,2.7630792121069963,1696619080485640145,
-2.3153977394104004,2.0451550483703613,2.794851322564997,1696619080536796323,
-2.3328802585601807,2.051161289215088,2.8239450871974956,1696619080587511680,
-2.355351448059082,2.0581862926483154,2.860034889383401,1696619080646505456,
-2.373711347579956,2.063443660736084,2.8892896339962415,1696619080697528786,
-2.391979217529297,2.0681517124176025,2.9170620717444367,1696619080746866374,
-2.410257577896118,2.072349786758423,2.9450537880432366,1696619080794679239,
-2.4289608001708984,2.075836420059204,2.972716596803987,1696619080845017784,
-2.4441165924072266,2.078641176223755,2.995254730361521,1696619080884907056,
-2.4630937576293945,2.081178903579712,3.0237464954289335,1696619080934771218,
-2.482037305831909,2.083324670791626,3.053873538639588,1696619080984711587,
-2.5051677227020264,2.0853359699249268,3.0886757335424035,1696619081044980729,
-2.5243477821350098,2.0863258838653564,3.117076401211743,1696619081095877404,
-2.5434305667877197,2.0866494178771973,-3.1384508608759165,1696619081144996878,
-2.5624265670776367,2.0865719318389893,-3.109369273453242,1696619081194779270,
-2.58164381980896,2.086036205291748,-3.080415728582473,1696619081245409202,
-2.5970029830932617,2.0851190090179443,-3.0571975703069136,1696619081284769285,
-2.6161673069000244,2.083388328552246,-3.0287899828087674,1696619081335821648,
-2.63527512550354,2.0811426639556885,-3.001101989071732,1696619081384767603,
-2.6581578254699707,2.077744483947754,-2.968052865532294,1696619081445064978,
-2.677222490310669,2.0742132663726807,-2.9396617683524644,1696619081495133262,
-2.6961429119110107,2.0703256130218506,-2.9118153861072127,1696619081545054341,
-2.7148709297180176,2.065809726715088,-2.884185251139774,1696619081594951941,
-2.737093448638916,2.059788942337036,-2.8520331953340463,1696619081655533130,
-2.74819016456604,2.056565761566162,-2.8357823281283268,1696619081686176416,
-2.76651930809021,2.050713062286377,-2.8090057457670103,1696619081736258410,
-2.784507989883423,2.0444283485412598,-2.7827861699584067,1696619081785310477,
-2.806528091430664,2.0360066890716553,-2.748973407613801,1696619081845578777,
-2.824315071105957,2.028557777404785,-2.721713090620546,1696619081896218820,
-2.8416388034820557,2.020803689956665,-2.6946334216877066,1696619081945504939,
-2.859049081802368,2.0122077465057373,-2.6668098130011146,1696619081995043197,
-2.8801331520080566,2.00150990486145,-2.6316316177196555,1696619082055602879,
-2.8904647827148438,1.9957144260406494,-2.6156482157252356,1696619082085968661,
-2.907147169113159,1.985944390296936,-2.5900935288881355,1696619082136064096,
-2.93017578125,1.9715574979782104,-2.553083595320465,1696619082205722524,
-2.9430480003356934,1.9628384113311768,-2.532459677894825,1696619082245885295,
-2.9591689109802246,1.9516115188598633,-2.5052656252847387,1696619082296063988,
-2.9745688438415527,1.939833641052246,-2.4771086159701,1696619082344961115,
-2.9899964332580566,1.927646517753601,-2.449460050567057,1696619082395091973,
-3.0049970149993896,1.9149620532989502,-2.4233580860642094,1696619082445692694,
-3.0167174339294434,1.904670238494873,-2.40272192980948,1696619082485973667,
-3.0311832427978516,1.891552448272705,-2.3750824371979067,1696619082537006106,
-3.0507988929748535,1.8723094463348389,-2.3371954316555956,1696619082605737335,
-3.0615553855895996,1.86086106300354,-2.3164959120285653,1696619082644537456,
-3.074833393096924,1.8465561866760254,-2.2890004653139604,1696619082696837329,
-3.087339401245117,1.8320046663284302,-2.263971389532012,1696619082744534586,
-3.09987735748291,1.8167965412139893,-2.238053355463172,1696619082794561082,
-3.112328290939331,1.801389455795288,-2.210006645977944,1696619082845715408,
-3.1216373443603516,1.7884570360183716,-2.1892237433256336,1696619082884889594,
-3.1331980228424072,1.7723588943481445,-2.163600035402395,1696619082935246262,
-3.1483898162841797,1.749443769454956,-2.1272124696438683,1696619083005541845,
-3.156723737716675,1.7359193563461304,-2.1055437208777956,1696619083046531001,
-3.166738271713257,1.7190308570861816,-2.0798538992198266,1696619083094588544,
-3.1761422157287598,1.701626181602478,-2.0540017617038155,1696619083144537474,
-3.185213565826416,1.684161901473999,-2.0277524849369275,1696619083194565166,
-3.193782091140747,1.666497826576233,-2.001834412079417,1696619083246260045,
-3.200359582901001,1.6520766019821167,-1.9812453021728935,1696619083285973697,
-3.2080771923065186,1.6341019868850708,-1.9554569069676369,1696619083335244830,
-3.218287229537964,1.6081712245941162,-1.9182933525248993,1696619083405580713,
-3.2235889434814453,1.5933680534362793,-1.8979101768144586,1696619083445536467,
-3.2298524379730225,1.574664831161499,-1.872534532867289,1696619083494592034,
-3.235581636428833,1.5556750297546387,-1.8481117895215156,1696619083544540946,
-3.240969181060791,1.53672194480896,-1.8234312759586837,1696619083594571122,
-3.2456846237182617,1.5173319578170776,-1.797628559825367,1696619083645731664,
-3.2492306232452393,1.5018569231033325,-1.7772181137702803,1696619083686050088,
-3.25323486328125,1.4824897050857544,-1.752600974098087,1696619083735342102,
-3.258045196533203,1.4553070068359375,-1.7168989135522739,1696619083805551447,
-3.260409355163574,1.4397884607315063,-1.6959546941166688,1696619083845640715,
-3.262697696685791,1.4200094938278198,-1.6714719033435386,1696619083894582441,
-3.264671564102173,1.3998864889144897,-1.6466527022981097,1696619083944546637,
-3.2659413814544678,1.3803786039352417,-1.6226698816298413,1696619083994558994,
-3.266916275024414,1.3605536222457886,-1.5963335443219535,1696619084045806389,
-3.2672369480133057,1.3446770906448364,-1.5765482944786762,1696619084087283514,
-3.2670750617980957,1.324873924255371,-1.5527319778050337,1696619084135116416,
-3.2663156986236572,1.2969568967819214,-1.5170275426666644,1696619084205555218,
-3.2655348777770996,1.281205654144287,-1.4969557792944652,1696619084246549261,
-3.2638487815856934,1.2611949443817139,-1.4732519374520634,1696619084295572344,
-3.261789560317993,1.2416126728057861,-1.4501707821349992,1696619084344549528,
-3.2594025135040283,1.2219653129577637,-1.4257386966528967,1696619084394560970,
-3.2562801837921143,1.2021487951278687,-1.4012388838703982,1696619084445743123,
-3.2537314891815186,1.1862033605575562,-1.3799421468748634,1696619084486600182,
-3.2496962547302246,1.1666812896728516,-1.3572239248654756,1696619084535154546,
-3.2435946464538574,1.1398123502731323,-1.325025353377063,1696619084605560102,
-3.239631175994873,1.1245516538619995,-1.3052822958333352,1696619084646554684,
-3.233872175216675,1.1038182973861694,-1.279649485322625,1696619084698609441,
-3.229077100753784,1.0877283811569214,-1.2592210440624325,1696619084740555455,
-3.222982168197632,1.0690641403198242,-1.23624083834,1696619084790566706,
-3.2164418697357178,1.0503652095794678,-1.2127274469954388,1696619084841760417,
-3.209805965423584,1.0327171087265015,-1.191332452482276,1696619084888662471,
-3.202108860015869,1.0138391256332397,-1.1679851624521198,1696619084938766449,
-3.1954331398010254,0.998544454574585,-1.1475390130279193,1696619084981431850,
-3.1841013431549072,0.97368985414505,-1.1127635394754343,1696619085049562984,
-3.1749229431152344,0.9555284380912781,-1.0913380749893802,1696619085099599938,
-3.167386293411255,0.9409334063529968,-1.073727595915264,1696619085140558986,
-3.157613515853882,0.9237386584281921,-1.0520000745873068,1696619085190576723,
-3.147949695587158,0.906597912311554,-1.0267535182203962,1696619085241806699,
-3.1377694606781006,0.8900088667869568,-1.0035610965227224,1696619085289698308,
-3.126619815826416,0.8728256225585938,-0.9819529439383848,1696619085340218856,
-3.1178245544433594,0.8595876097679138,-0.9646538835386542,1696619085379738525,
-3.101743698120117,0.836936891078949,-0.9328639119096551,1696619085449574069,
-3.0894649028778076,0.8206145763397217,-0.9104421377313213,1696619085499685964,
-3.079535484313965,0.8080556988716125,-0.8926759502463147,1696619085539560927,
-3.0668742656707764,0.792471170425415,-0.8699246856222752,1696619085589576915,
-3.054056406021118,0.7774500846862793,-0.8477014969998281,1696619085640827938,
-3.0405800342559814,0.7623506188392639,-0.8265317190185801,1696619085690658990,
-3.0267586708068848,0.7476668953895569,-0.8056148300706696,1696619085741397237,
-3.0157129764556885,0.7361023426055908,-0.7878703610586436,1696619085781201675,
-2.995816707611084,0.7165565490722656,-0.7564750189433991,1696619085850567214,
-2.981102466583252,0.7028985023498535,-0.7351026903930934,1696619085900727561,
-2.969419002532959,0.6925197243690491,-0.7182064799870874,1696619085939570673,
-2.9542882442474365,0.6793571710586548,-0.6948350883849421,1696619085990602671,
-2.938854455947876,0.6666106581687927,-0.6730240915439364,1696619086040852839,
-2.9230644702911377,0.6540911197662354,-0.6509529453041522,1696619086091031192,
-2.9069483280181885,0.6419693827629089,-0.6292469645159994,1696619086141269664,
-2.894085645675659,0.632710337638855,-0.6127750895344957,1696619086180067304,
-2.8710129261016846,0.6168239116668701,-0.5814448391199679,1696619086250595860,
-2.8542168140411377,0.6056835651397705,-0.5591271434591081,1696619086300623865,
-2.84039306640625,0.5971600413322449,-0.5415598910306189,1696619086340575494,
-2.8231563568115234,0.5868324041366577,-0.5191069930358119,1696619086390585366,
-2.8055875301361084,0.5768811106681824,-0.49769673833937567,1696619086440866731,
-2.787691831588745,0.5673597455024719,-0.4763721554590022,1696619086490655514,
-2.771803617477417,0.5591734051704407,-0.45690657403915935,1696619086536108976,
-2.753657817840576,0.5505850315093994,-0.4342852079524199,1696619086585554703,
-2.731790781021118,0.5406450033187866,-0.40867033368829503,1696619086645605401,
-2.7133705615997314,0.5327354669570923,-0.38779187915108687,1696619086695693532,
-2.694450616836548,0.5251138210296631,-0.3668487501535869,1696619086746486024,
-2.6754796504974365,0.5178820490837097,-0.3458628433932667,1696619086795608657,
-2.6578924655914307,0.5116075277328491,-0.3260733896987116,1696619086841740207,
-2.6410720348358154,0.5061367750167847,-0.30630891324108667,1696619086885671667,
-2.6216065883636475,0.4999503493309021,-0.2837220407070811,1696619086935595280,
-2.6021339893341064,0.4946341812610626,-0.2637014630681617,1696619086985573033,
-2.5788381099700928,0.4886692762374878,-0.24070402192538856,1696619087045581271,
-2.5591683387756348,0.48407667875289917,-0.21975375686617798,1696619087095638442,
-2.5395073890686035,0.47984737157821655,-0.19890758872044695,1696619087145581295,
-2.5196681022644043,0.4760422110557556,-0.17826440190893622,1696619087195613894,
-2.5014424324035645,0.47282546758651733,-0.15902065575646954,1696619087241750137,
-2.4840292930603027,0.4701474606990814,-0.14132593471607593,1696619087285682981,
-2.464003801345825,0.4674639403820038,-0.12032477674338114,1696619087336134166,
-2.443798065185547,0.46524667739868164,-0.0999297377621665,1696619087385737302,
-2.4195473194122314,0.4629691243171692,-0.07478134687555953,1696619087445599006,
-2.399277448654175,0.461605966091156,-0.05408041403378938,1696619087495734101,
-2.3790831565856934,0.46057188510894775,-0.03380457816718994,1696619087545589287,
-2.3588573932647705,0.45996564626693726,-0.013028524658394257,1696619087596633518,
-2.3401267528533936,0.45992571115493774,0.00539504811338962,1696619087641585755,
-2.3221983909606934,0.4601678252220154,0.022922866892701555,1696619087685676438,
-2.301740884780884,0.4608076214790344,0.04286014430906891,1696619087735825721,
