acc_x, acc_y, angular_z, stamp, 
5.654620367035435,0.005357826272552927,8.462004466005049e-05,21728000000,
1.245651214542571,-0.012585917108773518,-0.0002119517941661037,21733000000,
-0.10537436315485783,0.02964125182951306,-5.32514882485604e-05,21738000000,
-0.043818224194812024,0.0018318842360063629,5.8590080790207925e-05,21743000000,
-0.0370754739981502,-0.0037246829781030283,0.00019126182850785436,21748000000,
-0.01131752244459917,-0.0007857999558593891,-7.648122266876899e-06,21753000000,
-0.002229640250319336,-0.025532154154630553,-9.362156562262505e-05,21758000000,
2.4616624742062183,-0.0310931778030289,0.0001628213551023094,21768000000,
-0.10376945701932251,0.03213846951990766,5.050374471651981e-06,21773000000,
-0.027313842201576823,-0.018167247881371085,-2.1020919010049855e-07,21778000000,
-0.01715151737672273,0.0066675605816087224,-0.00018891896369593988,21783000000,
-0.031075587367083005,-0.006464835725947231,2.2577043006880677e-05,21788000000,
-0.0188006068044892,-0.03667641082853621,0.00010656581003681994,21793000000,
6.98496838628378,-0.012104851768269833,5.347609875656228e-05,21798000000,
-0.11765878146304376,0.027064144939530046,0.00016217540742661374,21803000000,
-0.04104579967281664,0.014464449632224614,0.0001481766592034667,21808000000,
-0.03685354810888912,0.0162560499365831,0.00013059452665917866,21813000000,
-0.03329676328716366,-0.005357756963342778,-0.00035837147561436594,21818000000,
0.01838255230813287,0.01905683749209614,-0.00010913526485323872,21823000000,
-0.019924340219518222,0.03265194451230212,0.00018005232604905388,21828000000,
8.685644523166149,0.01795865629302477,4.348410892366313e-05,21833000000,
-0.12839862869783253,0.0180388361288255,-0.00011267696206133492,21838000000,
-0.06603834718998833,-0.005521314589285777,7.600653675380287e-05,21843000000,
-0.033262846768733964,0.013708905807312554,-0.00021896149662576682,21848000000,
0.014017435604439517,0.004476860767702467,7.119444247414345e-05,21853000000,
-0.010362863849133656,0.02105918853843823,3.821513270656785e-05,21858000000,
-0.014609394888042,0.02675317347379279,-0.0003628188043930138,21863000000,
6.967009905536526,0.018082231001599607,0.00016827604806145464,21868000000,
-0.1286998264273261,0.02884842236302161,4.245456784892482e-05,21873000000,
-0.055528987954295755,0.006182308743395587,-0.00027659439403829365,21878000000,
-0.01027902639929405,-0.022394399449050733,0.00013768621432188168,21883000000,
-0.007998645573258665,-0.02068378172154448,-0.00010162942516996747,21888000000,
-0.002714784831874536,-0.004880823806420461,0.00019647884183129433,21893000000,
5.6782165004198975,0.0068801443016884845,-0.00045705902699968407,21898000000,
1.2896474588442366,0.03652967378015806,-0.00025064535791897513,21903000000,
-0.08081885686882288,0.006656703861790066,0.00016232839979375598,21908000000,
-0.023779569930842855,-0.004557898198669327,0.00034375840757981663,21913000000,
0.02939778288271891,-0.014224736558011819,7.442164485499614e-05,21918000000,
0.005417047638365657,-0.01995351070722247,-0.00020690262617978624,21923000000,
-0.014158334431208482,0.020112998310101257,-5.5160303857036545e-05,21928000000,
6.821843505770557,0.016936529344197766,-6.575896874427824e-06,21933000000,
0.17971396600578296,0.001360650232401355,4.4574797274908735e-05,21938000000,
-0.058958970338913556,0.003632221795833087,0.00024285258856105764,21943000000,
-0.006300603556434204,-0.006979855298622941,-7.62973786292904e-05,21948000000,
0.014710992149083729,-0.004261720624969328,0.00021987578655111075,21953000000,
0.013752421065453485,0.018922013985477115,-0.0001823247151665222,21958000000,
0.03445845818954839,-0.011214460467722061,-0.00029627150308709946,21963000000,
8.495120248519473,0.006945696201077607,8.125908719027758e-05,21968000000,
0.08040263782676972,0.0031138018117207148,-0.000250589190591389,21973000000,
-0.03824478496060052,0.010622435832111777,-0.00029788034034206506,21978000000,
0.009874862590292955,-0.0020073327426506056,0.0001281309741804205,21983000000,
0.0391742281286515,-0.006549460424824283,2.2754288185198357e-05,21988000000,
0.016584487769198422,0.00989086369134437,-0.00042583665862059493,21993000000,
0.0346645053232396,0.005332775387620447,0.00011054867351744441,22000000000,
3.8494750285031847,0.00971037146652853,-9.138964547144226e-05,22006000000,
-0.06582331254423877,-0.024677300467460278,9.086918884353993e-05,22012000000,
-0.0024649775038969573,-0.007273242680146702,0.00012925914144174948,22017000000,
0.03732912763370657,-6.895295689053431e-05,0.00011256044818488129,22022000000,
0.043944791113496084,-0.006685460224894055,-0.0004236830747724341,22027000000,
0.057887092381567175,-0.015056099554572449,-8.573727490792968e-06,22032000000,
7.046081178140133,-0.0014309127090319424,0.00013841694877471516,22037000000,
-0.08298806499800876,-0.001495299137380967,-7.25698616874432e-05,22042000000,
0.024106079932748076,-0.013267417219402798,-0.00014097361248387424,22047000000,
0.0031524003666584186,0.003323403309030565,-0.0003188312870653055,22052000000,
0.03774099630500921,0.018737746482680284,-0.00012514373682013304,22057000000,
0.033561706802166205,0.00942363461851311,-0.0001780635787517525,22062000000,
0.06448430673508446,-0.00461024133205281,0.00014094713797538163,22067000000,
6.999753999551936,-0.024188013202947528,-0.00016656886873960263,22072000000,
-0.07096067719192223,0.004827610031846941,-0.00017014393930972507,22077000000,
0.02988482503482659,0.007116993397972044,8.230706734156315e-05,22082000000,
0.0351347127089595,-0.04752707205232762,0.00012777480416042818,22087000000,
0.07047462075645146,0.012035453287497914,-0.0002840228158457572,22092000000,
0.042232137503147485,-0.015349022589763589,-7.431104428753634e-05,22097000000,
5.7153189208243225,0.036777023188636036,-6.7881334567571506e-06,22102000000,
1.3377734794456027,-0.0024587864610804526,6.933338375444002e-05,22107000000,
-0.02154192323334527,-0.04437808268573681,0.00010336688314633029,22112000000,
0.07243103484230692,0.02060564489577933,-5.40128277926e-05,22117000000,
0.05543351241785155,0.016521676698638636,0.00020207494941606438,22122000000,
0.06766827785151996,-0.015389921956259899,-8.424750862089984e-05,22127000000,
0.08377571453172172,-0.0014809081684431609,0.0001997842854887693,22132000000,
6.8576450627288965,0.004675074908406041,0.00016806198149645516,22137000000,
0.19597880244460375,0.0023182400842567123,0.00014260923796563323,22142000000,
0.03042771755256445,-0.004310227870295829,0.00021615424314280215,22147000000,
0.08341496340208206,0.031484865728752275,0.00010561693666134029,22152000000,
0.06527251875733245,-0.02352963981481292,3.836313961754631e-05,22157000000,
0.0933081988899957,-0.004499076761015622,6.5014451783021395e-06,22162000000,
0.08876039715638781,0.009304528686888027,-0.000151160062290049,22167000000,
7.071324053786445,0.012098051665395558,-0.0001334847484876439,22172000000,
0.007899259651265773,0.010223834393763854,0.00012482398021224965,22177000000,
0.04026577688259239,-0.009414212366707364,0.00013681083805156127,22182000000,
0.11171205355218383,0.0023679122930786254,0.00015747516855688087,22187000000,
0.11964591524458479,0.027927559998135235,0.00010162692138595625,22192000000,
0.1026676895485817,0.018721584634840253,0.00019959947945298205,22197000000,
0.10198593708553048,0.01617872322298295,4.2711428405462375e-05,22202000000,
7.065426180851142,0.004679397244465118,0.0002445797376028943,22207000000,
0.018489587703200378,-0.007570983814801209,0.0001799219186952525,22212000000,
0.028411794449400223,0.007469727144642446,7.137998938750977e-05,22217000000,
0.09853234063554078,0.017005936023738465,0.0004920047388055716,22222000000,
0.1393705036756075,0.023817823632075748,3.17789043198717e-05,22227000000,
0.11555767170313615,-0.011933988638074756,-0.00044356788314265635,22232000000,
0.11289900033249359,0.024058331428364575,-0.00019161879632946646,22237000000,
7.06472375944321,-0.030190275026453085,0.00020419333927566347,22242000000,
-0.001986824200785501,0.01119021739256315,-0.00011739915562032964,22247000000,
0.1049635103982274,-0.0005759391295918217,7.67509471374502e-05,22252000000,
0.10394406016048874,-0.002801948789759115,0.00023909706954480334,22257000000,
0.13286300782407148,0.0076726507902698474,5.106937304797069e-05,22262000000,
0.14441248062309534,0.0033428647862012066,0.0003741710308350411,22267000000,
5.7983274995470895,0.014907188159556752,-0.0003125332958781323,22272000000,
1.37185997238343,0.023108483429563207,3.684605916796513e-05,22277000000,
0.05883156151039115,0.009631249954940295,0.00020280488708504296,22282000000,
0.11731908458330528,0.0029939663743596867,0.0002900505147323757,22287000000,
0.13697586460074185,0.011452787294586562,-0.0001684709984190966,22292000000,
0.14137042269759692,0.005793773554411464,0.0001937721463408054,22297000000,
0.152552720498173,0.00010473045287392514,4.779284549209747e-05,22302000000,
6.93628787370587,-0.0022714592781891683,0.00014206672762330375,22307000000,
0.25636860065235556,0.0173318009257754,-0.00014487692837378892,22312000000,
0.10076463871004596,0.012436524849329096,3.8741911811720685e-05,22317000000,
0.12605052121352767,0.027921221930219335,4.275176078994714e-05,22322000000,
0.16099584784102403,0.007299931422854689,8.868034953128811e-05,22327000000,
0.16467485386761102,0.0035554460092964055,8.195193391693045e-05,22332000000,
0.16772251418171266,-0.015143092061161148,0.00018759608095331873,22337000000,
3.8419057160609067,-0.0019529766674153577,0.00947537411915433,22342000000,
0.11342504962648364,0.05147394587329526,0.033827503470744764,22347000000,
0.10511090358712495,0.07693562335338434,0.0665409422325177,22352000000,
0.11778806435476727,0.11256164243988516,0.10512779566878704,22357000000,
0.11844842173707533,0.03520203569929334,0.14658102372765588,22362000000,
0.13823050633413259,0.012206041353503581,0.18816913892596168,22367000000,
0.16452848019152505,0.07813164897595924,0.22739190758635144,22372000000,
3.528642563432814,0.10318166355375118,0.2758455113840606,22377000000,
0.065456421075958,0.15710141648947276,0.3322707680782165,22382000000,
0.1328721693485143,0.1797080777722026,0.3890421142667906,22387000000,
0.16408789082614927,0.2479627974118523,0.4436436782921426,22392000000,
0.160232129257792,0.26988082173879197,0.49166943552864606,22397000000,
0.1726702118188498,0.344086530839636,0.5305103648735442,22402000000,
0.20996857368885458,0.3908981972571739,0.5589635765236249,22407000000,
3.6545407874489015,0.41573530732926506,0.59506342617084,22412000000,
0.12403655598584304,0.45238520507296387,0.6306123645972164,22417000000,
0.18106102994233586,0.48493878468140966,0.6624184600025489,22422000000,
0.2092563267821728,0.5763672630702965,0.6903497335050536,22427000000,
0.22965633488378623,0.5713354393135236,0.7116621723671265,22432000000,
0.1878175375002525,0.6378491355145559,0.725461846852153,22437000000,
3.0351886507444923,0.6788168563122651,0.7354488486971545,22442000000,
0.8290997821564666,0.7267430052839681,0.7568962373134444,22447000000,
0.13880774185322364,0.7771906274112467,0.7813089134633487,22452000000,
0.18781073090728678,0.8331279246372945,0.8078888345507145,22457000000,
0.23282068146578871,0.8681609355506674,0.8339504955118293,22462000000,
0.232818716329629,0.9478087283633477,0.8584764645010611,22467000000,
0.20785641256099535,0.9341343725779317,0.8797441508163042,22472000000,
2.834431381916554,1.0075376456731004,0.90100965396073,22477000000,
0.23930521304410188,1.104795992880994,0.9319128362951052,22482000000,
0.20458461007355938,1.1801240522054495,0.964137102455028,22487000000,
0.22950405504018218,1.1856788356350574,0.9968436012593641,22492000000,
0.2500741805162219,1.2313134365392644,1.0267386011490638,22497000000,
0.22604825829756456,1.358882988501535,1.0537466655832108,22502000000,
0.21698009633840745,1.0319629812917825,1.0749706770123417,22507000000,
0.21475472138482,1.4286371411926926,1.0911593395402364,22512000000,
0.28561212117487494,1.4487817882058314,1.0997911403641116,22517000000,
0.24894770804388405,1.4565535195592108,1.1012037395866296,22522000000,
0.259242940790311,1.4993624155170355,1.0964850556873647,22527000000,
0.295380509485053,1.541260385062645,1.0850298426417169,22532000000,
0.2814169616122107,1.5719127660634247,1.0698563860499155,22537000000,
0.27724262335185706,1.2843194781446658,1.051021769610054,22542000000,
0.22609309294378704,1.1681625086959404,1.0301797682844058,22547000000,
0.19649903346390146,0.9854118593719217,1.0088658190710098,22552000000,
0.24805126814383366,1.012206227895,0.9888543789619139,22557000000,
0.24558748840932618,1.0165787654090626,0.9706027636925393,22562000000,
0.2528971663778311,0.9773714234370443,0.9556946857452278,22568000000,
0.2407864490494985,0.9984629749900066,0.9427105571968759,22573000000,
0.2453247192404318,0.9559288689212229,0.936624559483844,22578000000,
0.24759730817074552,0.9758263635759546,0.93548862234435,22583000000,
0.2495101692246737,0.9699178387820012,0.9379281411356852,22588000000,
0.22973232154429857,0.9526449899379071,0.9438807357543564,22593000000,
0.22525966716457826,0.9841792891159692,0.9531726666635608,22598000000,
0.25877808618559783,1.0561743880375956,0.9640373780510069,22603000000,
0.2287276886911517,0.9403380885231492,0.9761431593254265,22608000000,
0.2656071669557588,1.0220854957355712,0.9889729566155596,22613000000,
0.28367715121062886,1.052611042051491,1.001321994965931,22618000000,
0.2171331527445755,1.015993314086709,1.0144613807347254,22624000000,
0.23714350234930917,1.0889646408788265,1.0210745038082782,22629000000,
0.25878173116557734,1.0485092748881828,1.0288660570154067,22634000000,
0.28935909135843724,1.0896699345909084,1.032418911189028,22639000000,
0.24634620395704881,1.0187553563772234,1.033993265661587,22644000000,
0.21207560867644878,1.0385880041277034,1.0326664919164088,22649000000,
0.25079807365454987,1.0755188102088755,1.030304887118678,22654000000,
0.27407145963589025,1.0783735430623937,1.0242734415523658,22659000000,
0.2344684255472936,1.0118950912234563,1.019805334438545,22664000000,
0.6140423573571138,1.3656752955799871,1.0161447642164738,22669000000,
0.3851379622529255,1.225462419033964,1.0149795354713962,22674000000,
0.23790119354074976,1.1225507281413827,1.015703692428088,22679000000,
0.20426789644206297,1.034863556345006,1.0170377004806064,22684000000,
0.20757409445717184,1.0838586780593753,1.020929261431415,22689000000,
0.22298578125418894,1.0366779328421785,1.0240775303541472,22694000000,
0.21539814354950648,1.04903698783426,1.0304492799937504,22699000000,
0.10050063566758817,0.3687643358714479,1.0361451488715188,22704000000,
0.30845034812223404,0.7251778666990972,1.0420240186890435,22709000000,
0.2974211072785824,1.0962486441565231,1.0497249047938246,22714000000,
0.2781945597210213,1.1273155436527886,1.0633352551534774,22724000000,
0.2441713035738837,1.125731142672366,1.0731554702386228,22729000000,
0.251470141862183,1.1381698699118936,1.0794022223363695,22734000000,
0.24764905308651233,1.0911010731025752,1.0856087225225188,22739000000,
0.21461827351087287,1.1274476124949784,1.0910573864140432,22744000000,
0.24594817494610968,1.1376618057401042,1.0970365703269733,22749000000,
0.23234633065441473,1.1046904486550737,1.1004282144879052,22754000000,
0.23109524512432206,1.1360550586308846,1.1047561248674032,22759000000,
0.22530358592558505,1.1244626939888982,1.1080168649172102,22764000000,
0.22392494794114282,1.1348927820527903,1.1135681003265974,22769000000,
0.22089479461981854,1.1237694112925756,1.1160576467011702,22774000000,
0.24337028609248093,1.1722385193701905,1.1197755828762639,22779000000,
0.23491384548103184,1.19437881629253,1.1231013297982138,22784000000,
0.2246929813680143,1.1376338016994907,1.1263439740616785,22789000000,
0.25868168419366333,1.1682519965759504,1.1288320416690536,22794000000,
0.24858361326905756,1.128461579159009,1.1315117360291478,22799000000,
0.24331579582631918,1.14981202916315,1.1331178364266856,22804000000,
0.26933519287075036,1.162552110733763,1.135471126498815,22809000000,
0.2588736755756965,1.1795885561952768,1.1376821693368155,22814000000,
0.253865806477253,1.1808269057351595,1.1400607551299025,22819000000,
0.2622971692510026,1.185128745419557,1.1416378774909068,22824000000,
0.24545430527587397,1.1538445410063423,1.1432978698951606,22829000000,
0.2639087155385524,1.1839896933817473,1.1440358795137815,22834000000,
0.25888410200023976,1.169009700939595,1.145642489673854,22839000000,
0.24741031663124047,1.1851054185503092,1.147099157779702,22844000000,
0.239047666904183,1.1504121579801385,1.1477675967066532,22849000000,
0.28398607865684683,1.2131304169224402,1.1493588207287584,22854000000,
0.25207005144809336,1.2053201462527496,1.1504662520674487,22859000000,
0.26139730595359495,1.1832779165707437,1.151246023427547,22864000000,
0.27575375326597457,1.1962861036683021,1.1529313890569635,22874000000,
0.2490033749448999,1.1433683127701733,1.1537052755738262,22879000000,
0.23448940054779782,1.250232904216822,1.1538039730373817,22884000000,
0.22787544046951508,1.1532189895377458,1.1545613645447026,22889000000,
0.2661370998975,1.2300966366571175,1.1554801663281642,22894000000,
0.2640003908926821,1.2062569325823187,1.156076893099768,22899000000,
0.2535967668512678,1.196583957448774,1.1565273166162056,22904000000,
0.275510407750992,1.2188734218067847,1.157333874817315,22909000000,
0.27820358382260224,1.2039318633450733,1.1573895548386344,22914000000,
0.22041541558616204,1.1939600540372115,1.1579316034137395,22919000000,
0.22767273193516685,1.205468583057686,1.1582120662431927,22924000000,
0.26023530672133854,1.1975949199917728,1.1586507133469741,22929000000,
0.23848696896223048,1.2013567623564785,1.1593699628361807,22934000000,
0.27770966635791644,1.20203804933479,1.159184104199481,22939000000,
0.23827815476194716,1.2022169326667913,1.1591628657622546,22944000000,
0.2611259427043071,1.1765896412337558,1.1592499383521133,22949000000,
0.26654816830279954,1.243517451241903,1.1582718225705106,22954000000,
0.24741614967809752,1.2156625715482816,1.1584451355830745,22959000000,
0.22422012182664847,1.2113788333213829,1.1579671326833212,22964000000,
0.26426454440599195,1.1896473171712905,1.1574536286562926,22969000000,
0.2665190881945479,1.199997618543111,1.1576284215296153,22974000000,
0.2605327590161723,1.213716395811163,1.156566782063134,22979000000,
0.2633602338003389,1.2023312881563535,1.1562909734622333,22984000000,
0.260750866251504,1.2158588589527883,1.1552017084462078,22989000000,
0.28065240223481414,1.2228105651246903,1.1543733495467916,22994000000,
0.22550503186249507,1.1971708599995128,1.1539212883013958,22999000000,
0.2318396501880213,1.2218096208163287,1.1538242890440267,23004000000,
0.2459092618329519,1.2253616404491894,1.1531888978153784,23009000000,
0.26395011084707326,1.2131574916782883,1.1530427886739447,23014000000,
0.23488099740913432,1.2217517425011986,1.1527402809354428,23019000000,
0.27038477882157796,1.2429633646334153,1.151962557176382,23024000000,
0.2701893988444326,1.2027341835700884,1.1513214214990362,23029000000,
0.2964013165918427,1.2116877601388814,1.1510555159887983,23034000000,
-0.37676836947722103,1.3297340992332616,1.1524285753805443,23039000000,
0.18976436764892116,1.1539286527067978,1.1554503859208543,23046000000,
0.4835006156297736,1.2180029280171898,1.1540566229746156,23051000000,
0.31569183480012897,1.2449003605008748,1.1568177759090341,23057000000,
0.351082543049036,1.2115008992826608,1.1592455398270813,23062000000,
0.3276826556327843,1.2437071388492675,1.1621355177191777,23068000000,
0.3080706780462576,1.2182650500472634,1.16551886128256,23074000000,
0.2797042514795795,1.2477848816173354,1.1679922305298995,23079000000,
0.28787605709632125,1.253212914162837,1.170398785666636,23084000000,
0.25275512343534506,1.2598461015333604,1.1730638563607487,23089000000,
0.2671827797190572,1.2586070394426165,1.1753602850890228,23094000000,
0.25401605764369894,1.2368873255919157,1.17798201753203,23099000000,
0.22785394930131184,1.2777640593721997,1.179460854646433,23104000000,
0.27874066711214696,1.2703620451631097,1.1829964476113395,23112000000,
0.23615328542482206,1.2503824253240292,1.1851826025286933,23117000000,
0.24178033645676814,1.2908560088045602,1.187031286040973,23123000000,
0.2539410314537909,1.2394245029822526,1.188842229483554,23128000000,
0.23304773001472456,1.282034923144618,1.1902556563954596,23133000000,
0.2383937159366103,1.3048532898566578,1.1923050701387612,23139000000,
0.2842350765491884,1.279782596575466,1.1926620439679585,23144000000,
0.2327072401719836,1.2914649631838724,1.194200067822921,23149000000,
0.2973061511276818,1.2392089575815939,1.194702751206057,23154000000,
0.249149666639558,1.2778356418687706,1.195727078933965,23159000000,
0.25601725798310654,1.2244458004685956,1.1960876291789329,23164000000,
0.2660199221590739,1.2782749753816098,1.1971364368321848,23169000000,
0.273889054015188,1.2814665373444003,1.1974061363172297,23174000000,
0.2738032623125713,1.2611976244966812,1.197706170370752,23179000000,
0.25030220707032197,1.2681210433185677,1.1981732510663894,23184000000,
0.2561009995702696,1.2613918957012378,1.1986300011990159,23189000000,
0.2154831408485291,1.2390447596525869,1.1988519013230705,23194000000,
0.24260109072547115,1.2687388473885677,1.1987608811384896,23199000000,
0.2500117407823923,1.2860589163989282,1.1991265060964904,23204000000,
0.22857474425609975,1.271979166705344,1.1991171234087177,23209000000,
0.2587893102757623,1.2540364633849417,1.1989031679388225,23214000000,
0.23230324744884798,1.2863941948227398,1.199276802162982,23219000000,
0.24351512665226216,1.3015154369231368,1.198836176588587,23225000000,
0.2292697070376555,1.2735731549726625,1.1983652542699201,23230000000,
0.247661474934553,1.248512994837027,1.19830675286201,23236000000,
0.23414282263643924,1.2910021992969616,1.1976840438346852,23241000000,
0.22533152375847654,1.2787594931536366,1.1973213513032244,23246000000,
0.20729123396486723,1.2886949269811299,1.1960716803686593,23251000000,
0.19779267433604933,1.2755321858197228,1.195341692590793,23257000000,
0.22932354882961647,1.251020713172418,1.1940732780761785,23262000000,
0.24092972167986562,1.2683417261006227,1.193101008108841,23267000000,
0.20307354384953888,1.2527805889327386,1.1916466512801538,23272000000,
0.26147807689033303,1.249468121303901,1.1908988420809414,23277000000,
1.1173281039850178,1.426906559785735,1.1884036164462748,23282000000,
-0.21919884967982445,1.095523478827432,1.1819024314812037,23288000000,
0.3393130733656095,1.3028918667713127,1.18123648905375,23293000000,
1.1549218752674697,1.4696351341986706,1.1748101627916576,23298000000,
-0.5069742501448387,1.0561354191996062,1.1719704527460966,23304000000,
0.7034643773535632,1.3888302313056315,1.1618359963923708,23313000000,
0.3040821517444445,1.2809149157801052,1.1576745943416107,23318000000,
0.26366581849399656,1.2612895083946831,1.1536638267833537,23323000000,
0.12020714144534608,1.258761026201769,1.149828498568905,23328000000,
0.14208080770752385,1.0898706563734355,1.1453070879156224,23333000000,
0.0895304361851898,1.1529709115644153,1.1389179497262245,23338000000,
0.14572226152370577,1.0874268150947561,1.132030897912589,23343000000,
0.30745894708828875,1.2698090412001801,1.1197597296472541,23351000000,
0.3495599416770934,1.1269925102252547,1.1078034390816618,23358000000,
0.2607912978987598,1.1330275550537312,1.0989121967427382,23363000000,
0.30626223306305245,1.2174939618884861,1.0905620341262794,23368000000,
0.3698406556897277,1.0814812376441925,1.0818774182969886,23373000000,
0.1966329493262059,1.1841177872297597,1.0739358059232273,23378000000,
0.35200518235178424,1.2746352131816208,1.0663339449125933,23383000000,
0.40324957068382394,0.9614076554506783,1.0585739218243946,23388000000,
0.3182623183555567,1.236171642078035,1.051481116314963,23393000000,
0.2998218209125281,1.0421730302241814,1.0436295769065462,23398000000,
0.17565602046934162,1.1572683097018646,1.0371636934632835,23403000000,
0.20223350067738374,1.107370165676544,1.031640704913196,23408000000,
0.1128024456822623,1.1145347266520895,1.0270142492945398,23413000000,
0.14079786286010226,1.0896843044553162,1.025257810144556,23418000000,
0.11965846769047557,1.1120107261300045,1.0235498162034924,23423000000,
0.10539412768960554,1.1315686831913203,1.0232767243902103,23428000000,
0.11635241252391827,1.1448601125235565,1.0247396600510992,23433000000,
0.11043172957726258,1.1552186071479946,1.0274194372323517,23438000000,
0.14500524838828557,1.1064920725097627,1.0309775262747851,23443000000,
0.13362992851932826,1.1603195514608176,1.0350717046299465,23448000000,
0.15158179840578068,1.1572834397872636,1.0391801176761895,23453000000,
0.19215086409851012,1.0903047955798004,1.0435845123579706,23458000000,
0.1549392909939288,1.146366135906763,1.0476032130572333,23463000000,
0.17258890752630257,1.130670277289097,1.051027890216392,23468000000,
0.22125489782421517,1.1347027613339697,1.0546307869329605,23473000000,
0.2319251133206172,1.1289940827702964,1.0560558067973722,23478000000,
0.25483678913688146,1.1715791682240446,1.0575397662485948,23483000000,
0.19896749480005405,1.1448200780581514,1.0578968612188602,23488000000,
0.23315087720667763,1.1761846729986958,1.0577441530575615,23493000000,
0.21930829564461546,1.1645611796880477,1.056433310418682,23498000000,
0.21935444870789805,1.137353641366967,1.0548368839587319,23503000000,
