x, y, theta, stamp, 
1.8868973299866653e-06, -3.444702686731262e-07, 1.5746463912149064e-06, 2800274000000, 
1.8819389088707785e-06, -3.4799844246567617e-07, 1.5800842427351515e-06, 2800376000000, 
0.0029871909746676936, 1.7229002056801233e-06, 0.0021161004548166666, 2800478000000, 
0.013204292686617793, -9.190212143592078e-06, -0.01019887730954131, 2800580000000, 
0.020011984836572138, -9.288065643745327e-05, -0.015573215723457915, 2800648000000, 
0.030235032610133907, -0.00033001492536790015, -0.0293704337575318, 2800750000000, 
0.040457333247855984, -0.0006996836435282709, -0.04314984889620257, 2800852000000, 
0.05066268634639395, -0.0012070947853574346, -0.04968477712621133, 2800954000000, 
0.060756684095463524, -0.0013928437007989403, 0.007807005083242611, 2801056000000, 
0.0708792072982183, -0.0010967169797712279, 0.045619486538805265, 2801158000000, 
0.08099540949619215, -0.0005005503606122147, 0.07805779363599549, 2801260000000, 
0.09108221596005538, 0.00044692057016620484, 0.11229097283560674, 2801362000000, 
0.1011140567711037, 0.001772110196465431, 0.15521879556196708, 2801464000000, 
0.11105535889097631, 0.0035917634517617677, 0.2063941784248188, 2801566000000, 
0.1209308240667383, 0.005882744882592381, 0.24135070459166608, 2801668000000, 
0.13073318973697537, 0.008465181826988123, 0.2748658631554788, 2801770000000, 
0.140455489071067, 0.011351314320173545, 0.3038429000724019, 2801872000000, 
0.1500733925585357, 0.014524670555194992, 0.34051846932601026, 2801974000000, 
0.15954123603678935, 0.018101076607056753, 0.3824449401038075, 2802076000000, 
0.16887737051157414, 0.0220607115883625, 0.41527560176029454, 2802178000000, 
0.17503866546471541, 0.02484615869097764, 0.4366688932673401, 2802246000000, 
0.18418976209596813, 0.02926362321624816, 0.457720745012272, 2802348000000, 
0.19344056509728003, 0.033653014555494944, 0.43534831767096493, 2802450000000, 
0.20277772955420081, 0.037844193700337786, 0.41529458510295325, 2802552000000, 
0.21206299726781602, 0.04202779166396595, 0.42347806968800794, 2802654000000, 
0.221327170086826, 0.046260424959168676, 0.4321903456748287, 2802756000000, 
0.23054234921447397, 0.05056871827310883, 0.44787550737734405, 2802858000000, 
0.23964408163083925, 0.055062060481447093, 0.4743760558791463, 2802960000000, 
0.24860186299950926, 0.05982932525666713, 0.5016264479252691, 2803062000000, 
0.2575386647085558, 0.06478871777494831, 0.4900848006788469, 2803164000000, 
0.2666422245758621, 0.06950082190787224, 0.46335459078789426, 2803266000000, 
0.2758495097570928, 0.07394988411959953, 0.4497969104483052, 2803368000000, 
0.2850804737697758, 0.07834237390555854, 0.43721892536700624, 2803470000000, 
0.29434529174055724, 0.08263419255549816, 0.4313887374915979, 2803572000000, 
0.3035989084506648, 0.08690230018056734, 0.4366213964364957, 2803674000000, 
0.31279780315104955, 0.09125989008362675, 0.4480640204273582, 2803776000000, 
0.3189158114127389, 0.0942278744389564, 0.4486112570794602, 2803844000000, 
0.3282686168774372, 0.0984711010260372, 0.41067313848436715, 2803946000000, 
0.3377546475686163, 0.10238688644682903, 0.3766219937502053, 2804048000000, 
0.34727188266146064, 0.1061315362817571, 0.361754795720806, 2804150000000, 
0.35697544909312284, 0.10954050015195763, 0.31604493127016775, 2804252000000, 
0.36676686972707273, 0.11255538332926043, 0.2924465942220407, 2804354000000, 
0.3765738197859499, 0.11543864586173788, 0.28087437355195344, 2804456000000, 
0.38639941673720085, 0.11824527371249735, 0.2709369521947558, 2804558000000, 
0.3961771741744997, 0.12098777552525154, 0.2937163232580815, 2804660000000, 
0.40576337154011444, 0.12417703682619341, 0.3443858969722215, 2804762000000, 
0.4152292062892802, 0.12781381859947694, 0.3759889789004224, 2804864000000, 
0.4246426286107786, 0.13164076748207543, 0.3972675219262361, 2804966000000, 
0.43399794863998103, 0.13564068897711398, 0.4106011900740423, 2805068000000, 
0.44326403784099816, 0.13977508001493782, 0.43983057669490583, 2805170000000, 
0.4523944833490023, 0.14420683109048657, 0.4649847903033117, 2805272000000, 
0.46142072107003046, 0.14887690295933395, 0.48518700221438954, 2805374000000, 
0.4674253210249493, 0.15204864590362974, 0.4890902320426382, 2805442000000, 
0.4763837879410594, 0.15688481827330353, 0.49973150122559357, 2805544000000, 
0.485309400610496, 0.16179570655306433, 0.5065948137346425, 2805646000000, 
0.4942108621650091, 0.16674951276381897, 0.5135896301475162, 2805748000000, 
0.5029869060351412, 0.17185721695505285, 0.5377347776562216, 2805850000000, 
0.5116507426072863, 0.17716772191609753, 0.5576530574402775, 2805952000000, 
0.5202400665983461, 0.18261216636024225, 0.5738479229922432, 2806054000000, 
0.5287286448139789, 0.18819637191253674, 0.5948526523161307, 2806156000000, 
0.5370853324436893, 0.19397914842665592, 0.6147559794576586, 2806258000000, 
0.5453495238798669, 0.19991544023480678, 0.6278290999790614, 2806360000000, 
